_id,l_ID,r_ID,l_title,r_title,_sim_score
546,b193143,a427,Everyday,Everyday,1.0
547,b7118,a427,Everyday,Everyday,1.0
548,b38623,a427,Everyday,Everyday,1.0
549,b92906,a427,Everyday,Everyday,1.0
550,b61186,a427,Everyday,Everyday,1.0
551,b303895,a427,Everyday,Everyday,1.0
552,b110373,a427,Everyday,Everyday,1.0
553,b24358,a427,Everyday,Everyday,1.0
554,b119611,a427,Everyday,Everyday,1.0
555,b336715,a427,Everyday,Everyday,1.0
556,b126844,a427,Everyday,Everyday,1.0
557,b134020,a427,Everyday,Everyday,1.0
558,b72609,a427,Everyday,Everyday,1.0
559,b49065,a427,Everyday,Everyday,1.0
560,b62394,a427,Everyday,Everyday,1.0
561,b167406,a427,Everyday,Everyday,1.0
562,b248835,a428,Everyday,Everyday,1.0
563,b18455,a428,Everyday,Everyday,1.0
564,b2396,a428,Everyday,Everyday,1.0
565,b256356,a428,Everyday,Everyday,1.0
566,b77676,a428,Everyday,Everyday,1.0
567,b217252,a428,Everyday,Everyday,1.0
568,b82131,a428,Everyday,Everyday,1.0
569,b9455,a428,Everyday,Everyday,1.0
570,b308474,a428,Everyday,Everyday,1.0
571,b60675,a428,Everyday,Everyday,1.0
572,b297300,a428,Everyday,Everyday,1.0
573,b129379,a428,Everyday,Everyday,1.0
574,b240363,a428,Everyday,Everyday,1.0
575,b3461,a428,Everyday,Everyday,1.0
576,b231863,a428,Everyday,Everyday,1.0
577,b79330,a428,Everyday,Everyday,1.0
578,b282208,a428,Everyday,Everyday,1.0
579,b193143,a428,Everyday,Everyday,1.0
580,b7118,a428,Everyday,Everyday,1.0
581,b38623,a428,Everyday,Everyday,1.0
582,b92906,a428,Everyday,Everyday,1.0
583,b61186,a428,Everyday,Everyday,1.0
584,b303895,a428,Everyday,Everyday,1.0
585,b110373,a428,Everyday,Everyday,1.0
586,b24358,a428,Everyday,Everyday,1.0
587,b119611,a428,Everyday,Everyday,1.0
588,b336715,a428,Everyday,Everyday,1.0
589,b126844,a428,Everyday,Everyday,1.0
590,b134020,a428,Everyday,Everyday,1.0
591,b72609,a428,Everyday,Everyday,1.0
592,b49065,a428,Everyday,Everyday,1.0
593,b62394,a428,Everyday,Everyday,1.0
594,b167406,a428,Everyday,Everyday,1.0
595,b45110,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
596,b258257,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
597,b244011,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
598,b336230,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
599,b219529,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
600,b27382,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
601,b170609,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
602,b150211,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
603,b103165,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
604,b99309,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
605,b29757,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
606,b101451,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
607,b318604,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
608,b128281,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
609,b281934,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
610,b291393,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
611,b132881,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
612,b327629,a442,Aint No Sunshine,Ain't No Sunshine,0.7619047619047619
613,b174364,a443,I Shall Be There,I Shall Be There,1.0
614,b45851,a450,Here Comes That Rainow Again,Here Comes That Rainbow Again,0.84375
615,b307005,a450,Here Comes That Rainow Again,Here Comes That Rainbow Again,0.84375
616,b33846,a461,Blue Skies,Blue Skies,1.0
617,b255101,a461,Blue Skies,Blue Skies,1.0
618,b54490,a461,Blue Skies,Blue Skies,1.0
619,b304368,a461,Blue Skies,Blue Skies,1.0
620,b137478,a461,Blue Skies,Blue Skies,1.0
621,b314705,a461,Blue Skies,Blue Skies,1.0
622,b109925,a461,Blue Skies,Blue Skies,1.0
623,b126447,a461,Blue Skies,Blue Skies,1.0
624,b249465,a461,Blue Skies,Blue Skies,1.0
625,b174783,a461,Blue Skies,Blue Skies,1.0
626,b323279,a461,Blue Skies,Blue Skies,1.0
627,b108330,a461,Blue Skies,Blue Skies,1.0
628,b208767,a461,Blue Skies,Blue Skies,1.0
629,b320396,a461,Blue Skies,Blue Skies,1.0
630,b191377,a461,Blue Skies,Blue Skies,1.0
631,b110134,a462,Silent All These Years,Silent All These Years,1.0
632,b33795,a465,Hello,Hello,1.0
633,b6152,a465,Hello,Hello,1.0
634,b18467,a465,Hello,Hello,1.0
635,b44075,a465,Hello,Hello,1.0
636,b41523,a465,Hello Hello,Hello,0.7
637,b231500,a465,Hello,Hello,1.0
638,b251628,a465,Hello,Hello,1.0
639,b217702,a465,Hello,Hello,1.0
640,b55413,a465,Hello,Hello,1.0
641,b184322,a465,Hello Hello,Hello,0.7
642,b310448,a465,Hello,Hello,1.0
643,b140472,a465,Hello,Hello,1.0
644,b178405,a465,Hello,Hello,1.0
645,b169860,a465,Hello,Hello,1.0
646,b68382,a465,Hello,Hello,1.0
647,b41254,a465,Hello Hello,Hello,0.7
648,b340294,a465,Hello,Hello,1.0
649,b93515,a465,Hello,Hello,1.0
650,b168807,a465,Hello,Hello,1.0
651,b107912,a465,Hello,Hello,1.0
652,b288671,a465,Hello,Hello,1.0
653,b295849,a465,Hello,Hello,1.0
654,b93105,a465,Hello,Hello,1.0
655,b244071,a465,Hello,Hello,1.0
656,b148949,a465,Hello,Hello,1.0
657,b151525,a465,Hello,Hello,1.0
658,b139239,a465,Hello,Hello,1.0
659,b115965,a465,Hello,Hello,1.0
660,b271872,a465,Hello,Hello,1.0
661,b295189,a466,When You Were Young,When We Were Young,0.7272727272727273
662,b21505,a466,When You Were Young,When We Were Young,0.7272727272727273
663,b210502,a466,When We Were Young,When We Were Young,1.0
664,b235134,a466,When You Were Young,When We Were Young,0.7272727272727273
665,b232369,a466,When We Were Young,When We Were Young,1.0
666,b271376,a468,Gloria,Gloria,1.0
667,b294421,a468,Gloria,Gloria,1.0
668,b146530,a468,Gloria,Gloria,1.0
669,b70249,a468,Gloria,Gloria,1.0
670,b211050,a468,Gloria,Gloria,1.0
671,b255653,a468,Gloria,Gloria,1.0
672,b299695,a468,Gloria,Gloria,1.0
673,b277779,a468,Gloria,Gloria,1.0
674,b341780,a468,Gloria,Gloria,1.0
675,b318880,a468,Gloria,Gloria,1.0
676,b198434,a468,Gloria,Gloria,1.0
677,b83297,a468,Gloria,Gloria,1.0
678,b171396,a468,Gloria,Gloria,1.0
679,b46485,a468,Gloria,Gloria,1.0
680,b282532,a468,Gloria,Gloria,1.0
681,b164082,a468,Gloria,Gloria,1.0
682,b321455,a468,Gloria,Gloria,1.0
683,b225218,a468,Gloria,Gloria,1.0
684,b318952,a468,Gloria,Gloria,1.0
685,b242109,a469,Have I Told You Lately That I Love You,Have I Told You Lately That I Love You?,0.8717948717948718
686,b87483,a469,Have I Told You Lately That I Love You?,Have I Told You Lately That I Love You?,1.0
687,b276901,a469,Have I Told You Lately That I Love You,Have I Told You Lately That I Love You?,0.8717948717948718
688,b338349,a469,Have I Told You Lately That I Love You,Have I Told You Lately That I Love You?,0.8717948717948718
689,b228233,a469,Have I Told You Lately That I Love You,Have I Told You Lately That I Love You?,0.8717948717948718
690,b26090,a470,Day Like This,Days Like This,0.7222222222222222
691,b248103,a470,Days Like This,Days Like This,1.0
692,b10633,a470,Days Like This,Days Like This,1.0
693,b93420,a470,Days Like This,Days Like This,1.0
694,b94830,a472,Perfect Fit,Perfect Fit,1.0
695,b65400,a472,Perfect Fit,Perfect Fit,1.0
696,b26328,a478,Femme Fatale,Femme Fatale,1.0
697,b18851,a478,Femme Fatale,Femme Fatale,1.0
698,b311836,a478,Femme Fatale,Femme Fatale,1.0
699,b275010,a478,Femme Fatale,Femme Fatale,1.0
700,b307646,a478,Femme Fatale,Femme Fatale,1.0
701,b277505,a478,Femme Fatale,Femme Fatale,1.0
702,b291873,a478,Femme Fatale,Femme Fatale,1.0
703,b64864,a478,Femme Fatale,Femme Fatale,1.0
704,b299016,a479,Magic Touch,Magic Touch,1.0
705,b154876,a479,Magic Touch,Magic Touch,1.0
706,b253740,a479,Magic Touch,Magic Touch,1.0
707,b26480,a479,Magic Touch,Magic Touch,1.0
708,b82825,a479,Magic Touch,Magic Touch,1.0
709,b299351,a487,True Colors,True Colors,1.0
710,b316334,a487,True Colors,True Colors,1.0
711,b266704,a488,Tarzan,Tarzan,1.0
712,b1694,a488,Tarzan,Tarzan,1.0
713,b184877,a488,Tarzan,Tarzan,1.0
714,b150231,a504,Poor Boy Blues,Poor Boy Blues,1.0
715,b283369,a504,Poor Boy Blues,Poor Boy Blues,1.0
716,b263297,a504,Poor Boy Blues,Poor Boy Blues,1.0
717,b296249,a504,Poor Boy Blues,Poor Boy Blues,1.0
718,b253332,a504,Poor Boy Blues,Poor Boy Blues,1.0
719,b135752,a504,Poor Boy Blues,Poor Boy Blues,1.0
720,b103908,a504,Poor Boy Blues,Poor Boy Blues,1.0
721,b313296,a504,Poor Boy Blue,Poor Boy Blues,0.7222222222222222
722,b196750,a505,Going Home: Theme Of The Local Hero,Going Home: Theme from Local Hero,0.7073170731707317
723,b219199,a522,Spark,Spark,1.0
724,b342972,a522,Spark,Spark,1.0
725,b245463,a522,Spark,Spark,1.0
726,b134904,a522,Spark,Spark,1.0
727,b53017,a522,Spark,Spark,1.0
728,b129336,a522,Spark,Spark,1.0
729,b239432,a522,Spark,Spark,1.0
730,b4074,a522,Spark,Spark,1.0
731,b199105,a523,Rasperry Swirl,Raspberry Swirl,0.7368421052631579
732,b153148,a526,Bliss,Bliss,1.0
733,b129892,a526,Bliss,Bliss,1.0
734,b96888,a526,Bliss,Bliss,1.0
735,b331128,a526,Bliss,Bliss,1.0
736,b22086,a526,Bliss,Bliss,1.0
737,b286986,a526,Bliss,Bliss,1.0
738,b126344,a526,Bliss,Bliss,1.0
739,b275834,a526,Bliss,Bliss,1.0
740,b124796,a526,Bliss,Bliss,1.0
741,b24480,a526,Bliss,Bliss,1.0
742,b307103,a529,Precious Time,Precious Time,1.0
743,b307914,a529,Precious Time,Precious Time,1.0
744,b142533,a529,Precious Time,Precious Time,1.0
745,b245482,a529,Precious Time,Precious Time,1.0
746,b81439,a532,Touch,Touch,1.0
747,b215584,a532,Touch,Touch,1.0
748,b312617,a532,Touch,Touch,1.0
749,b4415,a532,Touch,Touch,1.0
750,b112461,a532,Touch,Touch,1.0
751,b163192,a532,Touch,Touch,1.0
752,b131456,a532,Touch,Touch,1.0
753,b272275,a532,Touch Touch,Touch,0.7
754,b85722,a532,Touch,Touch,1.0
755,b69356,a532,Touch,Touch,1.0
756,b236534,a532,Touch,Touch,1.0
757,b86253,a534,Sin City,Sin City,1.0
758,b290076,a534,Sin City,Sin City,1.0
759,b35120,a534,Sin City,Sin City,1.0
760,b87511,a534,Sin City,Sin City,1.0
761,b43518,a534,Sin City,Sin City,1.0
762,b77429,a534,Sin City,Sin City,1.0
763,b161483,a534,Sin City,Sin City,1.0
764,b83755,a534,Sin City,Sin City,1.0
765,b180149,a534,Sin City,Sin City,1.0
766,b95093,a536,Cant Stop Loving You,Can't Stop Loving You,0.8
767,b156991,a536,Cant Stop Loving You,Can't Stop Loving You,0.8
768,b166233,a537,The Least That You Can Do,The Least You Can Do,0.8148148148148148
769,b264392,a538,Wake Up Call,Wake Up Call,1.0
770,b344429,a538,Wake Up Call,Wake Up Call,1.0
771,b346724,a538,Wake Up Call,Wake Up Call,1.0
772,b209708,a538,Wake Up Call,Wake Up Call,1.0
773,b171039,a538,Wake Up Call,Wake Up Call,1.0
774,b142446,a538,Wake Up Call,Wake Up Call,1.0
775,b300307,a538,Wake Up Call,Wake Up Call,1.0
776,b345489,a538,Wake Up Call,Wake Up Call,1.0
777,b155076,a538,Wake Up Call,Wake Up Call,1.0
778,b257539,a538,Wake Up Call,Wake Up Call,1.0
779,b269088,a545,Wait,Wait,1.0
780,b150436,a545,Wait,Wait,1.0
781,b160681,a545,Wait,Wait,1.0
782,b126764,a545,Wait,Wait,1.0
783,b66482,a545,Wait,Wait,1.0
784,b33591,a545,Wait,Wait,1.0
785,b169655,a545,Wait,Wait,1.0
786,b108871,a545,Wait,Wait,1.0
787,b283150,a545,Wait,Wait,1.0
788,b162212,a545,Wait,Wait,1.0
789,b323544,a545,Wait,Wait,1.0
790,b292313,a545,Wait,Wait,1.0
791,b290906,a545,Wait,Wait,1.0
792,b222830,a545,Wait,Wait,1.0
793,b335094,a545,Wait,Wait,1.0
794,b42108,a545,Wait,Wait,1.0
795,b197456,a547,Come A Long Way,Come a Long Way,0.7
796,b64571,a547,Come A Long Way,Come a Long Way,0.7
797,b184495,a548,Dont Know Why,Don’t Know Why,0.7222222222222222
798,b109892,a548,Dont Know Why,Don’t Know Why,0.7222222222222222
799,b339358,a548,Dont Know Why,Don’t Know Why,0.7222222222222222
800,b269237,a548,Dont Know Why,Don’t Know Why,0.7222222222222222
801,b13427,a550,Shape Of My Heart,Shape of My Heart,0.7272727272727273
802,b88192,a550,Shape Of My Heart,Shape of My Heart,0.7272727272727273
803,b198220,a555,Turn Off The Light,Turn Off the Light,0.7391304347826086
804,b298502,a555,Turn off the Light,Turn Off the Light,0.7391304347826086
805,b248916,a566,What It Is,What It Is,1.0
806,b85082,a566,What It Is,What It Is,1.0
807,b30937,a566,What It Is,What It Is,1.0
808,b212271,a566,What It Is,What It Is,1.0
809,b333523,a566,What It Is,What It Is,1.0
810,b154586,a566,What It Is,What It Is,1.0
811,b190958,a569,Why Aye Man,Why Aye Man,1.0
812,b229131,a571,Punish The Monkey,Punish the Monkey,0.7272727272727273
813,b346989,a581,Concertina,Concertina,1.0
814,b118428,a582,The Strange Little Girl,Strange Little Girl,0.7037037037037037
815,b323410,a582,Strange Little Girl,Strange Little Girl,1.0
816,b281077,a583,A Sorta Fairytale,A Sorta Fairytale,1.0
817,b37675,a592,Come Away With Me,Come Away With Me,1.0
818,b50539,a592,Come Away With Me,Come Away With Me,1.0
819,b333694,a592,Come Away With Me,Come Away With Me,1.0
820,b36229,a592,Come Away With Me,Come Away With Me,1.0
821,b221356,a593,Turn Me On,Turn Me On,1.0
822,b24818,a593,Turn Me On,Turn Me On,1.0
823,b194870,a593,Turn Me On,Turn Me On,1.0
824,b252256,a593,Turn Me On,Turn Me On,1.0
825,b271551,a593,Turn Me On,Turn Me On,1.0
826,b155678,a593,Turn Me On,Turn Me On,1.0
827,b292732,a593,Turn Me On,Turn Me On,1.0
828,b32701,a593,Turn Me On,Turn Me On,1.0
829,b7719,a595,Sunrise,Sunrise,1.0
830,b228904,a595,Sunrise,Sunrise,1.0
831,b36915,a595,Sunrise,Sunrise,1.0
832,b236625,a595,Sunrise,Sunrise,1.0
833,b271445,a595,Sunrise,Sunrise,1.0
834,b133737,a595,Sunrise,Sunrise,1.0
835,b327803,a595,Sunrise,Sunrise,1.0
836,b22045,a595,Sunrise,Sunrise,1.0
837,b284886,a595,Sunrise,Sunrise,1.0
838,b234727,a595,Sunrise,Sunrise,1.0
839,b136978,a595,Sunrise,Sunrise,1.0
840,b155416,a595,Sunrise,Sunrise,1.0
841,b49946,a595,Sunrise,Sunrise,1.0
842,b310100,a595,Sunrise,Sunrise,1.0
843,b47964,a595,Sunrise,Sunrise,1.0
844,b117623,a595,Sunrise,Sunrise,1.0
845,b142772,a595,Sunrise,Sunrise,1.0
846,b12727,a595,Sunrise,Sunrise,1.0
847,b144328,a595,Sunrise,Sunrise,1.0
848,b337365,a595,Sunrise,Sunrise,1.0
849,b281086,a595,Sunrise,Sunrise,1.0
850,b45782,a596,Thinking Aout You,Thinking About You,0.7727272727272727
851,b49705,a596,Thinking Aout You,Thinking About You,0.7727272727272727
852,b163256,a596,Thinking Aout You,Thinking About You,0.7727272727272727
853,b4688,a596,Thinking Aout You,Thinking About You,0.7727272727272727
854,b190226,a596,Thinking Aout You,Thinking About You,0.7727272727272727
855,b63124,a596,Thinking Aout You,Thinking About You,0.7727272727272727
856,b179838,a596,Thinking Aout You,Thinking About You,0.7727272727272727
857,b40917,a596,Thinking Aout You,Thinking About You,0.7727272727272727
858,b231822,a597,Stuck,Stuck,1.0
859,b328594,a597,Stuck,Stuck,1.0
860,b236439,a597,Stuck,Stuck,1.0
861,b227123,a597,Stuck,Stuck,1.0
862,b312034,a597,Stuck,Stuck,1.0
863,b279385,a597,Stuck,Stuck,1.0
864,b7015,a597,Stuck,Stuck,1.0
865,b332818,a597,Stuck,Stuck,1.0
866,b67590,a602,Try,Try,1.0
867,b16523,a602,Try,Try,1.0
868,b213264,a602,Try,Try,1.0
869,b13588,a602,Try,Try,1.0
870,b62876,a602,Try,Try,1.0
871,b60701,a602,Try,Try,1.0
872,b307495,a602,Try,Try,1.0
873,b47934,a602,Try,Try,1.0
874,b206434,a602,Try,Try,1.0
875,b223434,a602,Try,Try,1.0
876,b166347,a602,Try,Try,1.0
877,b118778,a602,Try,Try,1.0
878,b212445,a602,Try,Try,1.0
879,b62945,a602,Try,Try,1.0
880,b204860,a602,Try,Try,1.0
881,b345966,a602,Try,Try,1.0
882,b26095,a602,Try,Try,1.0
883,b117744,a602,Try,Try,1.0
884,b48504,a604,Explode,Explode,1.0
885,b103139,a604,Explode,Explode,1.0
886,b234785,a605,Shes Not There,She's Not There,0.7368421052631579
887,b97990,a605,Shes Not There,She's Not There,0.7368421052631579
888,b324611,a616,Mary,Mary,1.0
889,b117383,a616,Mary,Mary,1.0
890,b194977,a616,Mary,Mary,1.0
891,b161585,a616,Mary,Mary,1.0
892,b112562,a616,Mary,Mary,1.0
893,b171062,a616,Mary,Mary,1.0
894,b100170,a616,Mary,Mary,1.0
895,b303315,a616,Mary,Mary,1.0
896,b276313,a616,Mary,Mary,1.0
897,b132069,a616,Mary,Mary,1.0
898,b108003,a616,Mary,Mary,1.0
899,b236094,a616,Mary,Mary,1.0
900,b175376,a625,Death or Glory,Death or Glory?,0.7368421052631579
901,b336899,a632,America,America,1.0
902,b177166,a632,America,America,1.0
903,b222301,a632,America,America,1.0
904,b99384,a632,America,America,1.0
905,b102988,a632,America,America,1.0
906,b239302,a632,America,America,1.0
907,b242281,a632,America,America,1.0
908,b28319,a632,America,America,1.0
909,b227511,a632,America,America,1.0
910,b110274,a632,America,America,1.0
911,b63711,a632,America,America,1.0
912,b290017,a632,America,America,1.0
913,b102114,a632,America,America,1.0
914,b262890,a632,America,America,1.0
915,b155372,a632,America,America,1.0
916,b71213,a632,America,America,1.0
917,b83733,a632,America America,America,0.75
918,b38721,a632,America America,America,0.75
919,b183623,a632,America,America,1.0
920,b140105,a632,America,America,1.0
921,b259404,a632,America America,America,0.75
922,b8580,a632,America,America,1.0
923,b73646,a632,America,America,1.0
924,b267196,a632,America,America,1.0
925,b164825,a632,America,America,1.0
926,b322702,a632,America,America,1.0
927,b143640,a637,New York Girls,New York Girls,1.0
928,b290750,a637,New York Girls,New York Girls,1.0
929,b7366,a640,It Came Upon The Midnight Clear,It Came Upon a Midnight Clear,0.7714285714285715
930,b237801,a640,It Came Upon a Midnight Clear,It Came Upon a Midnight Clear,1.0
931,b16628,a640,It Came Upon a Midnight Clear,It Came Upon a Midnight Clear,1.0
932,b197059,a640,It Came Upon A Midnight Clear,It Came Upon a Midnight Clear,0.8181818181818182
933,b328410,a640,It Came Upon A Midnight Clear,It Came Upon a Midnight Clear,0.8181818181818182
934,b95855,a640,It Came Upon The Midnight Clear,It Came Upon a Midnight Clear,0.7714285714285715
935,b72783,a640,It Came Upon A Midnight Clear,It Came Upon a Midnight Clear,0.8181818181818182
936,b232630,a640,It Came Upon A Midnight Clear,It Came Upon a Midnight Clear,0.8181818181818182
937,b165821,a640,It Came Upon A Midnight Clear,It Came Upon a Midnight Clear,0.8181818181818182
938,b335128,a640,It Came Upon the Midnight Clear,It Came Upon a Midnight Clear,0.7714285714285715
939,b48925,a640,It Came Upon A Midnight Clear,It Came Upon a Midnight Clear,0.8181818181818182
940,b132168,a641,The Grass Is Greener,The Grass Is Green,0.7391304347826086
941,b251951,a643,Maneater,Maneater,1.0
942,b95417,a643,Maneater,Maneater,1.0
943,b222507,a643,Maneater,Maneater,1.0
944,b118216,a646,Give It to Me,Give It to Me,1.0
945,b65671,a650,Shiver,Shiver,1.0
946,b193117,a665,The Sound of Silence,The Sound of Silence,1.0
947,b206444,a665,The Sound Of Silence,The Sound of Silence,0.76
948,b323446,a665,The Sound Of Silence,The Sound of Silence,0.76
949,b60517,a665,The Sound of Silence,The Sound of Silence,1.0
950,b126627,a665,The Sound Of Silence,The Sound of Silence,0.76
951,b17012,a668,All I Wanna Do,All I Wanna Do,1.0
952,b88548,a668,All I Wanna Do,All I Wanna Do,1.0
953,b302218,a668,All I Wanna Do,All I Wanna Do,1.0
954,b208179,a668,All I Wanna Do,All I Wanna Do,1.0
955,b23975,a668,All I Wanna Do,All I Wanna Do,1.0
956,b180978,a668,All I Wanna Do,All I Wanna Do,1.0
957,b265276,a670,What Is Life,What Is Life,1.0
958,b273632,a670,What Is Life,What Is Life,1.0
959,b341861,a686,Cry Cry Cry,Cry Cry,1.0
960,b84217,a686,Cry Cry Cry,Cry Cry,1.0
961,b152079,a690,Do It,Do It,1.0
962,b258582,a690,Do It,Do It,1.0
963,b137374,a690,Do It,Do It,1.0
964,b291962,a690,Do It,Do It,1.0
965,b12595,a690,Do It,Do It,1.0
966,b202627,a690,Do It Do It,Do It,0.7
967,b225670,a690,Do It,Do It,1.0
968,b324012,a690,Do It,Do It,1.0
969,b58825,a690,Do It,Do It,1.0
970,b120901,a693,Broken Strings,Broken Strings,1.0
971,b117931,a693,Broken E-Strings,Broken Strings,0.7
972,b43779,a695,Jump,Jump,1.0
973,b163971,a695,Jump,Jump,1.0
974,b218458,a695,Jump,Jump,1.0
975,b263835,a695,Jump,Jump,1.0
976,b60455,a695,Jump,Jump,1.0
977,b103982,a695,Jump,Jump,1.0
978,b58816,a695,Jump,Jump,1.0
979,b236107,a695,Jump,Jump,1.0
980,b101200,a695,Jump,Jump,1.0
981,b175840,a695,Jump,Jump,1.0
982,b55654,a695,Jump,Jump,1.0
983,b4783,a704,Wings,Wings,1.0
984,b70198,a704,Wings,Wings,1.0
985,b172124,a704,Wings,Wings,1.0
986,b98929,a704,Wings,Wings,1.0
987,b167444,a704,Wings,Wings,1.0
988,b147610,a704,Wings,Wings,1.0
989,b7871,a704,Wings,Wings,1.0
990,b198065,a704,Wings,Wings,1.0
991,b56089,a704,Windings,Wings,0.7
992,b58736,a704,Wings,Wings,1.0
993,b151690,a713,Drive South,Drive South,1.0
994,b127748,a714,Hey Cinderella,Hey Cinderella,1.0
995,b148398,a714,Hey Cinderella,Hey Cinderella,1.0
996,b336845,a725,Mrs. Roinson,Mrs. Robinson,0.7058823529411765
997,b304209,a725,Mrs. Roinson,Mrs. Robinson,0.7058823529411765
998,b51225,a725,Mrs. Roinson,Mrs. Robinson,0.7058823529411765
999,b161455,a725,Mrs. Roinson,Mrs. Robinson,0.7058823529411765
1000,b207626,a726,The Boxer,The Boxer,1.0
1001,b333342,a726,The Boxer,The Boxer,1.0
1002,b56445,a726,The Boxer,The Boxer,1.0
1003,b23428,a726,The Boxer,The Boxer,1.0
1004,b95894,a727,Bridge Over Trouled Water,Bridge Over Troubled Water,0.8333333333333334
1005,b201803,a727,Bridge Over Trouled Water,Bridge Over Troubled Water,0.8333333333333334
1006,b239115,a727,Bridge Over Trouled Water,Bridge Over Troubled Water,0.8333333333333334
1007,b124899,a727,Bridge Over Trouled Water,Bridge Over Troubled Water,0.8333333333333334
1008,b260450,a727,Bridge Over Trouled Water,Bridge Over Troubled Water,0.8333333333333334
