_id,l_ID,r_ID,l_title,l_artist,l_year,r_title,r_artist,r_year,_sim_score
276,b151055,a157,What You Want,Rework,2003,What You Want,The John Butler Trio,2004,1.0
277,b335376,a157,What Do You Want,Generation X,0,What You Want,The John Butler Trio,2004,0.7368421052631579
278,b106269,a157,What You Want,Japancakes,2007,What You Want,The John Butler Trio,2004,1.0
279,b241582,a157,What You Want,The Roots feat. Jaguar,0,What You Want,The John Butler Trio,2004,1.0
280,b59341,a160,Purple Haze,Jim Hall,0,Purple Haze,The Jimi Hendrix Experience,1967,1.0
281,b171557,a160,Purple Haze,Melanie,1993,Purple Haze,The Jimi Hendrix Experience,1967,1.0
282,b34247,a160,Purple Haze,Johnny Pearson,0,Purple Haze,The Jimi Hendrix Experience,1967,1.0
283,b76057,a160,Purple Haze,The Speed Freak,0,Purple Haze,The Jimi Hendrix Experience,1967,1.0
284,b276377,a160,Purple Haze,Lawnmower Deth,1993,Purple Haze,The Jimi Hendrix Experience,1967,1.0
285,b51704,a160,Purple Haze,Jimi Hendrix,1969,Purple Haze,The Jimi Hendrix Experience,1967,1.0
286,b47651,a161,The Wind Cries Mary,The Jimi Hendrix Experience,1967,The Wind Cries Mary,The Jimi Hendrix Experience,1967,1.0
287,b175333,a161,The Wind Cries Mary,Jimi Hendrix Experience,1978,The Wind Cries Mary,The Jimi Hendrix Experience,1967,1.0
288,b249460,a161,The Wind Cries Mary,Eddie Turner,2005,The Wind Cries Mary,The Jimi Hendrix Experience,1967,1.0
289,b51182,a174,Shout,Real Life,0,Shout,The Isley Brothers,1959,1.0
290,b243778,a174,Shout,Rod Lee,0,Shout,The Isley Brothers,1959,1.0
291,b116806,a174,Shout,Joey Dee & The Starliters,1962,Shout,The Isley Brothers,1959,1.0
292,b271494,a174,Shout,True Believers,0,Shout,The Isley Brothers,1959,1.0
293,b153223,a174,Shout,De Novo Dahl,2007,Shout,The Isley Brothers,1959,1.0
294,b341148,a174,Shout,Primitive Calculators,0,Shout,The Isley Brothers,1959,1.0
295,b15006,a174,Shout,Rosetta Stone,0,Shout,The Isley Brothers,1959,1.0
296,b44915,a174,Shout,Tears For Fears,1984,Shout,The Isley Brothers,1959,1.0
297,b95936,a174,Shout,Tears For Fears,1984,Shout,The Isley Brothers,1959,1.0
298,b264965,a174,Shout,Tears For Fears,1984,Shout,The Isley Brothers,1959,1.0
299,b132426,a174,Shout,Tears For Fears,1984,Shout,The Isley Brothers,1959,1.0
300,b285588,a174,Shout,Miles Davis,0,Shout,The Isley Brothers,1959,1.0
301,b185754,a174,Shout,Chamers Brothers,0,Shout,The Isley Brothers,1959,1.0
302,b88011,a174,Shout,At Vance,1999,Shout,The Isley Brothers,1959,1.0
303,b297941,a174,Shout,DJ Mindforce,0,Shout,The Isley Brothers,1959,1.0
304,b117718,a174,Shout,Mint Juleps,1992,Shout,The Isley Brothers,1959,1.0
305,b247789,a174,Shout,Hurricane,1988,Shout,The Isley Brothers,1959,1.0
306,b333163,a176,Put Yourself In My Place,The Hollies,0,Put Yourself in My Place,The Isley Brothers,1967,0.7931034482758621
307,b99787,a176,Put Yourself In My Place,The Elgins,1966,Put Yourself in My Place,The Isley Brothers,1967,0.7931034482758621
308,b336899,a179,America,Barry White,1983,America,The Indelicates,2007,1.0
309,b177166,a179,America,Sangre Azul,0,America,The Indelicates,2007,1.0
310,b222301,a179,America,Megatonic Boys,0,America,The Indelicates,2007,1.0
311,b99384,a179,America,Myleene Klass/City of Prague Philharmonic Orchestra/Miriam Nemcova,0,America,The Indelicates,2007,1.0
312,b102988,a179,America,Traffic Sound,1997,America,The Indelicates,2007,1.0
313,b239302,a179,America,Gordon Haskell,0,America,The Indelicates,2007,1.0
314,b242281,a179,America,The Vapors,1980,America,The Indelicates,2007,1.0
315,b28319,a179,America,Marcy Playground,1999,America,The Indelicates,2007,1.0
316,b227511,a179,America,Simon & Garfunkel,1968,America,The Indelicates,2007,1.0
317,b110274,a179,America,Neil Diamond,1980,America,The Indelicates,2007,1.0
318,b63711,a179,America,Simon & Garfunkel,1968,America,The Indelicates,2007,1.0
319,b290017,a179,America,Emmerson Nogueira,2009,America,The Indelicates,2007,1.0
320,b102114,a179,America,Steppenwolf,1996,America,The Indelicates,2007,1.0
321,b262890,a179,America,Knaan / Mos Def / Chali 2na,2010,America,The Indelicates,2007,1.0
322,b155372,a179,America,Der Mystik,0,America,The Indelicates,2007,1.0
323,b71213,a179,America,Donna The Buffalo,0,America,The Indelicates,2007,1.0
324,b83733,a179,America America,Nino Bravo,1990,America,The Indelicates,2007,0.75
325,b38721,a179,America America,Nino Bravo,1990,America,The Indelicates,2007,0.75
326,b183623,a179,America,Tommy Flanagan,0,America,The Indelicates,2007,1.0
327,b140105,a179,America,M83,2003,America,The Indelicates,2007,1.0
328,b259404,a179,America America,Nino Bravo,1990,America,The Indelicates,2007,0.75
329,b8580,a179,America,Nas,2008,America,The Indelicates,2007,1.0
330,b73646,a179,America,Jeff Danna_ Mychael Danna,0,America,The Indelicates,2007,1.0
331,b267196,a179,America,Au Pairs,1982,America,The Indelicates,2007,1.0
332,b164825,a179,America,Sky,0,America,The Indelicates,2007,1.0
333,b322702,a179,America,Lee Greenwood,1992,America,The Indelicates,2007,1.0
334,b65038,a180,Sixteen,The Heavy,2009,Sixteen,The Indelicates,2007,1.0
335,b5401,a180,Sixteen,Bomay Bicycle Clu,2007,Sixteen,The Indelicates,2007,1.0
336,b214138,a180,Sixteen,No Dout,1995,Sixteen,The Indelicates,2007,1.0
337,b158077,a180,Sixteen,Nasum,2000,Sixteen,The Indelicates,2007,1.0
338,b212392,a180,Sixteen,Mary Karlzen,0,Sixteen,The Indelicates,2007,1.0
339,b207519,a195,Ch-Chime,Carsick,0,Chime,Orbital,1989,0.7
340,b23111,a195,Chime,Shapeshifters,2008,Chime,Orbital,1989,1.0
341,b184351,a228,All Along The Watchtower,Dave Mason,1976,All Along the Watchtower,The Jimi Hendrix Experience,1968,0.7931034482758621
342,b192988,a228,All Along The Watchtower,Chris De Burgh,2008,All Along the Watchtower,The Jimi Hendrix Experience,1968,0.7931034482758621
343,b115863,a228,All Along the Watchtower,Rising Lion,0,All Along the Watchtower,The Jimi Hendrix Experience,1968,1.0
344,b345493,a228,All Along The Watchtower,DAVE MATTHEWS BAND,1994,All Along the Watchtower,The Jimi Hendrix Experience,1968,0.7931034482758621
345,b182676,a228,All Along The Watchtower,Tr\xc3\xa4d Gr\xc3\xa4s Och Stenar,1970,All Along the Watchtower,The Jimi Hendrix Experience,1968,0.7931034482758621
346,b150145,a228,All Along The Watchtower,Jimi Hendrix,1970,All Along the Watchtower,The Jimi Hendrix Experience,1968,0.7931034482758621
347,b72476,a228,All Along The Watchtower,Moses Wiggins,2004,All Along the Watchtower,The Jimi Hendrix Experience,1968,0.7931034482758621
348,b248779,a228,All Along The Watchtower,Richie Havens,2004,All Along the Watchtower,The Jimi Hendrix Experience,1968,0.7931034482758621
349,b6629,a229,Voodoo Chile,Hiram Bullock,0,Voodoo Chile,The Jimi Hendrix Experience,1970,1.0
350,b76952,a229,Voodoo Chile,Saian Supa Crew,1999,Voodoo Chile,The Jimi Hendrix Experience,1970,1.0
351,b84482,a230,Angel,Cassandra Wilson,1991,Angel,The Jimi Hendrix Experience,1971,1.0
352,b180228,a230,Angel,Ronan Hardiman,0,Angel,The Jimi Hendrix Experience,1971,1.0
353,b158214,a230,Angel,Jimmy Nail,1994,Angel,The Jimi Hendrix Experience,1971,1.0
354,b229896,a230,Angel,Luscious Jackson,1994,Angel,The Jimi Hendrix Experience,1971,1.0
355,b72723,a230,Angel,Ice Mc,0,Angel,The Jimi Hendrix Experience,1971,1.0
356,b89120,a230,Angel,John Nitzinger,0,Angel,The Jimi Hendrix Experience,1971,1.0
357,b130127,a230,Angel,Carl Doy,0,Angel,The Jimi Hendrix Experience,1971,1.0
358,b139349,a230,Angel,Walls Of Jericho,1999,Angel,The Jimi Hendrix Experience,1971,1.0
359,b167014,a230,Angel,White Hot Ice,0,Angel,The Jimi Hendrix Experience,1971,1.0
360,b206945,a230,Angel,Sayia,2007,Angel,The Jimi Hendrix Experience,1971,1.0
361,b131686,a230,Angel,Elizio,0,Angel,The Jimi Hendrix Experience,1971,1.0
362,b11368,a230,Angel,Westlife,2001,Angel,The Jimi Hendrix Experience,1971,1.0
363,b179476,a230,Angel,Herve AK,0,Angel,The Jimi Hendrix Experience,1971,1.0
364,b62081,a230,An Angel,Elysia,0,Angel,The Jimi Hendrix Experience,1971,0.7
365,b135277,a230,Angel,Dave Eggar,2002,Angel,The Jimi Hendrix Experience,1971,1.0
366,b6800,a230,Angel,Aerosmith,1987,Angel,The Jimi Hendrix Experience,1971,1.0
367,b279709,a230,Angel,Rod Stewart,1972,Angel,The Jimi Hendrix Experience,1971,1.0
368,b56177,a230,Angel,Auela Coca,2005,Angel,The Jimi Hendrix Experience,1971,1.0
369,b102566,a230,Angel,Adam Ant,1995,Angel,The Jimi Hendrix Experience,1971,1.0
370,b196288,a230,Angel,LA NARANJA CHINA,0,Angel,The Jimi Hendrix Experience,1971,1.0
371,b130754,a230,Angel,Slim Cessnas Auto Clu,2010,Angel,The Jimi Hendrix Experience,1971,1.0
372,b133328,a230,Angel,Johnny Ace / The Beale Streeters,1995,Angel,The Jimi Hendrix Experience,1971,1.0
373,b112341,a230,Angel,Shaggy / Rayvon / Brian & Tony Gold,2001,Angel,The Jimi Hendrix Experience,1971,1.0
374,b106448,a230,Angel,Kirsty MacColl,1993,Angel,The Jimi Hendrix Experience,1971,1.0
375,b267494,a230,Angel,X-Press 2,2002,Angel,The Jimi Hendrix Experience,1971,1.0
376,b257259,a230,Angel,My Life Story,0,Angel,The Jimi Hendrix Experience,1971,1.0
377,b46829,a230,Angel,Heavy Pettin,0,Angel,The Jimi Hendrix Experience,1971,1.0
378,b121092,a230,Angel,Lost Trie,1997,Angel,The Jimi Hendrix Experience,1971,1.0
379,b203540,a230,Angel,Goldie,0,Angel,The Jimi Hendrix Experience,1971,1.0
380,b266519,a230,Angel,Happy Mondays,1992,Angel,The Jimi Hendrix Experience,1971,1.0
381,b5253,a230,Angel,Papa Dee,1996,Angel,The Jimi Hendrix Experience,1971,1.0
382,b153371,a230,Angel,4TROOPS,2010,Angel,The Jimi Hendrix Experience,1971,1.0
383,b336156,a230,Angel,Kirsty MacColl,1993,Angel,The Jimi Hendrix Experience,1971,1.0
384,b257326,a230,Angel,Lionel Richie,2000,Angel,The Jimi Hendrix Experience,1971,1.0
385,b40252,a230,Angel,Julio Iglesias Jr,2008,Angel,The Jimi Hendrix Experience,1971,1.0
386,b75095,a230,Angel,Ismael Due\xc3\x1as,0,Angel,The Jimi Hendrix Experience,1971,1.0
387,b221523,a230,Angel,Paint it Black,2005,Angel,The Jimi Hendrix Experience,1971,1.0
388,b62267,a230,Angel,LORE,0,Angel,The Jimi Hendrix Experience,1971,1.0
389,b224096,a230,Angel,Wes Montgomery,1967,Angel,The Jimi Hendrix Experience,1971,1.0
390,b117608,a230,Angel,Dean Geyer,2007,Angel,The Jimi Hendrix Experience,1971,1.0
391,b181100,a230,Angel,Uriah Heep,1985,Angel,The Jimi Hendrix Experience,1971,1.0
392,b16762,a230,Angel,Katherine Jenkins,2009,Angel,The Jimi Hendrix Experience,1971,1.0
393,b95042,a230,Angel,Jimi Hendrix,1971,Angel,The Jimi Hendrix Experience,1971,1.0
394,b248309,a230,Angel,Horace Andy,2003,Angel,The Jimi Hendrix Experience,1971,1.0
395,b165308,a230,Angel,Rachael Sage,2002,Angel,The Jimi Hendrix Experience,1971,1.0
396,b89848,a230,Angel,Sewergrooves,0,Angel,The Jimi Hendrix Experience,1971,1.0
397,b167376,a230,Angel,The Wolfgang Press,1991,Angel,The Jimi Hendrix Experience,1971,1.0
398,b337368,a230,Angel,Groove Theory,1995,Angel,The Jimi Hendrix Experience,1971,1.0
399,b234977,a230,Angel,Think Aout Mutation,1999,Angel,The Jimi Hendrix Experience,1971,1.0
400,b285163,a230,Angel,Icon & the lack roses,0,Angel,The Jimi Hendrix Experience,1971,1.0
401,b224641,a231,Day Tripper,Sergio Mendes & Brasil 66,1991,Day Tripper,The Jimi Hendrix Experience,1988,1.0
402,b274225,a231,Day Tripper,Sergio Mendes & Brasil 66,1991,Day Tripper,The Jimi Hendrix Experience,1988,1.0
403,b53510,a232,Fire,The Pointer Sisters,1978,Fire,The Jimi Hendrix Experience,2011,1.0
404,b32520,a232,Fire,Diamond Rexx,0,Fire,The Jimi Hendrix Experience,2011,1.0
405,b207883,a232,Fire,Krokus,1980,Fire,The Jimi Hendrix Experience,2011,1.0
406,b137741,a232,Fire,Aceyalone,2006,Fire,The Jimi Hendrix Experience,2011,1.0
407,b228878,a232,Fire,Soularis ft. Denise Johnson,2003,Fire,The Jimi Hendrix Experience,2011,1.0
408,b18966,a232,Fire,Augustana,2008,Fire,The Jimi Hendrix Experience,2011,1.0
409,b66352,a232,Fire,Miguel Migs,2008,Fire,The Jimi Hendrix Experience,2011,1.0
410,b99870,a232,Fire,Osiisa,1999,Fire,The Jimi Hendrix Experience,2011,1.0
411,b108833,a232,Fire,Jimi Hendrix,1969,Fire,The Jimi Hendrix Experience,2011,1.0
412,b104494,a232,Fire,Gorgeous X,0,Fire,The Jimi Hendrix Experience,2011,1.0
413,b76592,a232,Fire,Drop Kickz,2008,Fire,The Jimi Hendrix Experience,2011,1.0
414,b150621,a232,Fire,Inspiral Carpets,1992,Fire,The Jimi Hendrix Experience,2011,1.0
415,b332092,a232,Fire,Deekline & Wizard,0,Fire,The Jimi Hendrix Experience,2011,1.0
416,b334661,a232,Fire,13th Chime,1982,Fire,The Jimi Hendrix Experience,2011,1.0
417,b70728,a232,Fire,Yera Buena,2003,Fire,The Jimi Hendrix Experience,2011,1.0
418,b226633,a232,Fire,Jimi Hendrix,1969,Fire,The Jimi Hendrix Experience,2011,1.0
419,b228172,a232,Fire,Cathedral,1996,Fire,The Jimi Hendrix Experience,2011,1.0
420,b267858,a232,Fire,Gorgeous X,0,Fire,The Jimi Hendrix Experience,2011,1.0
421,b56915,a232,Fire,Ranking Joe,2003,Fire,The Jimi Hendrix Experience,2011,1.0
422,b178516,a232,Fire,Ohio Players,1974,Fire,The Jimi Hendrix Experience,2011,1.0
423,b244311,a232,Fire,Rui Da Silva,0,Fire,The Jimi Hendrix Experience,2011,1.0
424,b114265,a232,Fire,U2,1981,Fire,The Jimi Hendrix Experience,2011,1.0
425,b240989,a232,Fire,People In Planes,2006,Fire,The Jimi Hendrix Experience,2011,1.0
426,b136798,a232,Fire,AWOL One,0,Fire,The Jimi Hendrix Experience,2011,1.0
427,b249464,a232,Fire,Scooter,0,Fire,The Jimi Hendrix Experience,2011,1.0
428,b248180,a232,Fire,Mousse T.,2002,Fire,The Jimi Hendrix Experience,2011,1.0
429,b263030,a232,Fire,Redman / E3,0,Fire,The Jimi Hendrix Experience,2011,1.0
430,b237266,a232,Fire,Kitty Katt,0,Fire,The Jimi Hendrix Experience,2011,1.0
431,b84218,a232,Fire,Kasaian,2009,Fire,The Jimi Hendrix Experience,2011,1.0
432,b66686,a232,Fire,Miguel Migs,2008,Fire,The Jimi Hendrix Experience,2011,1.0
433,b231942,a232,Fire,Radiorama,2003,Fire,The Jimi Hendrix Experience,2011,1.0
434,b31982,a232,Fire,King Midas,2003,Fire,The Jimi Hendrix Experience,2011,1.0
435,b85651,a232,Fire,20th Century Steel Band,0,Fire,The Jimi Hendrix Experience,2011,1.0
436,b82839,a232,Fire,Universal Popla,2006,Fire,The Jimi Hendrix Experience,2011,1.0
437,b239088,a232,Fire,Magic Affair,1994,Fire,The Jimi Hendrix Experience,2011,1.0
438,b152485,a232,Fire,Universal Popla,2006,Fire,The Jimi Hendrix Experience,2011,1.0
439,b231794,a232,Fire,Wagon Cookin,0,Fire,The Jimi Hendrix Experience,2011,1.0
440,b176811,a232,Fire,Tellison,2007,Fire,The Jimi Hendrix Experience,2011,1.0
441,b197804,a232,Fire,Shakta,2004,Fire,The Jimi Hendrix Experience,2011,1.0
442,b32430,a232,Fire,Daniel Lanois,2003,Fire,The Jimi Hendrix Experience,2011,1.0
443,b52297,a232,Fire,Illaj & Mikey Vegaz,0,Fire,The Jimi Hendrix Experience,2011,1.0
444,b341688,a232,Fire,Gazeo,0,Fire,The Jimi Hendrix Experience,2011,1.0
445,b7287,a232,Fire,Jimi Hendrix,1969,Fire,The Jimi Hendrix Experience,2011,1.0
446,b28364,a232,Fire,Bruce Dickinson,0,Fire,The Jimi Hendrix Experience,2011,1.0
447,b165072,a232,Fire,Cirith Ungol,1991,Fire,The Jimi Hendrix Experience,2011,1.0
448,b285650,a232,Fire,Gorgeous X,0,Fire,The Jimi Hendrix Experience,2011,1.0
449,b116952,a232,Fire,The Bug,0,Fire,The Jimi Hendrix Experience,2011,1.0
450,b73344,a232,Fire,U2,1981,Fire,The Jimi Hendrix Experience,2011,1.0
451,b173266,a232,Fire,Supreme Love Gods,1992,Fire,The Jimi Hendrix Experience,2011,1.0
452,b284499,a232,Fire,Firewind,2002,Fire,The Jimi Hendrix Experience,2011,1.0
453,b153839,a232,Fire,Gariel Yared,2003,Fire,The Jimi Hendrix Experience,2011,1.0
454,b258544,a232,Fire,Amanda Perez,0,Fire,The Jimi Hendrix Experience,2011,1.0
455,b193781,a232,Fire,Tesla Boy,2009,Fire,The Jimi Hendrix Experience,2011,1.0
456,b147703,a232,Fire,Samson,0,Fire,The Jimi Hendrix Experience,2011,1.0
457,b98043,a232,Fire,Waldos People,2000,Fire,The Jimi Hendrix Experience,2011,1.0
458,b242684,a232,Fire,Red Hot Chili Peppers,1988,Fire,The Jimi Hendrix Experience,2011,1.0
459,b18431,a232,Fire,Steve Vai,2001,Fire,The Jimi Hendrix Experience,2011,1.0
460,b245963,a233,Like A Rolling Stone,Johnny Winter,1980,Like a Rolling Stone,The Jimi Hendrix Experience,2011,0.76
461,b159478,a233,Like A Rolling Stone,Judy Collins,1993,Like a Rolling Stone,The Jimi Hendrix Experience,2011,0.76
462,b68808,a233,Like A Rolling Stone,Bo Dylan & The Band,1965,Like a Rolling Stone,The Jimi Hendrix Experience,2011,0.76
463,b291016,a233,Like A Rolling Stone,The Creation,1967,Like a Rolling Stone,The Jimi Hendrix Experience,2011,0.76
464,b95051,a233,Like A Rolling Stone,Medi & The Medicine Show,0,Like a Rolling Stone,The Jimi Hendrix Experience,2011,0.76
465,b252210,a233,Like A Rolling Stone,Ironik,2003,Like a Rolling Stone,The Jimi Hendrix Experience,2011,0.76
466,b111378,a251,Its Your Thing,Jackson 5,1996,It's Your Thing,The Isley Brothers,1969,0.7368421052631579
467,b255008,a251,Its Your Thing,Jackson 5,1996,It's Your Thing,The Isley Brothers,1969,0.7368421052631579
468,b226993,a251,Its Your Thing,Horace Andy,0,It's Your Thing,The Isley Brothers,1969,0.7368421052631579
469,b129190,a251,Its Your Thing,Milli Vanilli,1989,It's Your Thing,The Isley Brothers,1969,0.7368421052631579
470,b200613,a251,Its Your Thing,The Supremes / Four Tops,2009,It's Your Thing,The Isley Brothers,1969,0.7368421052631579
471,b27375,a252,Work To Do,Allison Moorer,2006,Work To Do,The Isley Brothers,1972,1.0
472,b160906,a252,Work To Do,The Main Ingredient,1973,Work To Do,The Isley Brothers,1972,1.0
473,b301274,a252,Work To Do,Dorinda Clark-Cole,0,Work To Do,The Isley Brothers,1972,1.0
474,b175494,a252,Work To Do,John Frizzell,2002,Work To Do,The Isley Brothers,1972,1.0
475,b46016,a252,Work To Do,Fatturger,2004,Work To Do,The Isley Brothers,1972,1.0
476,b65305,a252,Work To Do,Fatturger,2004,Work To Do,The Isley Brothers,1972,1.0
477,b294730,a252,Work To Do,America,2006,Work To Do,The Isley Brothers,1972,1.0
478,b5869,a264,Che,Pelle Miljoona,2005,Che,Sunn O)))-Pan Sonic-Alan Vega-Stephen Burroughs,2009,1.0
479,b5869,a265,Che,Pelle Miljoona,2005,Che,Sunn O)))-Pan Sonic,2009,1.0
480,b310907,a267,Satan,Teenage Fanclu,1991,Satan,Orbital,1990,1.0
481,b37532,a267,Satan,Deerhoof,1999,Satan,Orbital,1990,1.0
482,b142522,a267,Satan,Kristofer \xc3\x85str\xc3\x6m_ Hidden Truck,2001,Satan,Orbital,1990,1.0
483,b130007,a267,Satan,Kristofer \xc3\x85str\xc3\x6m_ Hidden Truck,2001,Satan,Orbital,1990,1.0
484,b9329,a271,Are We Here ?,Orital,1994,Are We Here?,Orbital,1994,0.75
485,b269815,a275,No Such Thing,John Mayer,0,No Such Thing,John Mayer,2002,1.0
486,b60476,a275,No Such Thing,John Mayer,0,No Such Thing,John Mayer,2002,1.0
487,b150738,a277,Why Georgia,John Mayer Triute,0,Why Georgia,John Mayer,2003,1.0
488,b238831,a277,Why Georgia,John Mayer,0,Why Georgia,John Mayer,2003,1.0
489,b297818,a277,Why Georgia,John Mayer,0,Why Georgia,John Mayer,2003,1.0
490,b253964,a279,Daughters,John Mayer,0,Daughters,John Mayer,2004,1.0
491,b104188,a279,Daughters,John Mayer,0,Daughters,John Mayer,2004,1.0
492,b18900,a313,Psycho Killer,The Flying Pickets,1984,Psycho Killer,Talking Heads,1977,1.0
493,b206760,a315,Super Bon Bon,Soul Coughing,1996,Super Bon Bon,Soul Coughing,1996,1.0
494,b19258,a325,Halloween II,The Misfits,1981,Halloween II,Sonic Youth,1986,1.0
495,b141325,a349,Tears,Teenage Fanclu,1995,Tears,The Isley Brothers,—,1.0
496,b102425,a349,Tears,Letoya,0,Tears,The Isley Brothers,—,1.0
497,b136766,a349,Tears,Django Reinhardt,1989,Tears,The Isley Brothers,—,1.0
498,b340172,a349,Tears,The Stone Roses,1994,Tears,The Isley Brothers,—,1.0
499,b76148,a349,Tears,Bonnie Tyler,1983,Tears,The Isley Brothers,—,1.0
500,b41695,a349,Tears,Brian Bromerg,2002,Tears,The Isley Brothers,—,1.0
501,b96012,a349,Tears,Xgenic,0,Tears,The Isley Brothers,—,1.0
502,b1835,a349,Tears,Florian Meindl,2007,Tears,The Isley Brothers,—,1.0
503,b8500,a349,Tears,Jon Auer,0,Tears,The Isley Brothers,—,1.0
504,b307518,a349,Tears,DJ Muggs,2003,Tears,The Isley Brothers,—,1.0
505,b341824,a349,Tears,Symphorce,2004,Tears,The Isley Brothers,—,1.0
506,b294722,a349,Tears,infinity,0,Tears,The Isley Brothers,—,1.0
507,b285512,a349,Tears,Cicada,0,Tears,The Isley Brothers,—,1.0
508,b117099,a349,Tears,Jason Michael Carroll,2009,Tears,The Isley Brothers,—,1.0
509,b217981,a349,Tears,Kuffdam & Plant Feat. ATW,0,Tears,The Isley Brothers,—,1.0
510,b98695,a349,Tears,Wilks,0,Tears,The Isley Brothers,—,1.0
511,b105374,a349,Tears,Xgenic,0,Tears,The Isley Brothers,—,1.0
512,b99231,a349,Tears,This Mortal Coil,1986,Tears,The Isley Brothers,—,1.0
513,b68512,a349,Tears,SNFU,0,Tears,The Isley Brothers,—,1.0
514,b285659,a349,Tears,Eldar,0,Tears,The Isley Brothers,—,1.0
515,b185860,a356,The Box,Eastern Conference Champions,2007,The Box,Orbital,1996,1.0
516,b243867,a356,The Box,Fad Gadget,1979,The Box,Orbital,1996,1.0
517,b219831,a356,The Box,Fad Gadget,1979,The Box,Orbital,1996,1.0
518,b338048,a358,Style,Mis-Teeq,2003,Style,Orbital,1999,1.0
519,b257613,a358,Style,\xc3\x84I-TIEM,2003,Style,Orbital,1999,1.0
520,b154293,a358,Style Style,Elephone,0,Style,Orbital,1999,0.7
521,b181978,a358,Style,Ward 21,2002,Style,Orbital,1999,1.0
522,b239546,a358,Style,Roy Hargrove,0,Style,Orbital,1999,1.0
523,b25787,a358,Style,Enuff Z Nuff,0,Style,Orbital,1999,1.0
524,b189365,a358,Style,Roert Hazard,0,Style,Orbital,1999,1.0
525,b49696,a358,Style,Jahcoozi,2007,Style,Orbital,1999,1.0
526,b54218,a359,Nothing Left,Ektomorf,2009,Nothing Left,Orbital,1999,1.0
527,b286470,a359,Nothing Left,Millionaire,2001,Nothing Left,Orbital,1999,1.0
528,b63355,a359,Nothing Is Left,Hell On Wheels,2003,Nothing Left,Orbital,1999,0.7222222222222222
529,b307563,a359,Nothing Left,46 Short,0,Nothing Left,Orbital,1999,1.0
530,b344901,a360,Say,Cat Power,1998,Say,John Mayer,2007,1.0
531,b143908,a360,Say,The Morgans,0,Say,John Mayer,2007,1.0
532,b44718,a360,Say,Lisa Brokop,0,Say,John Mayer,2007,1.0
533,b340659,a360,Say,Sleeping At Last,2003,Say,John Mayer,2007,1.0
534,b29770,a361,Beat It,Raintime,2007,Beat It,Fall Out Boy-John Mayer,2008,1.0
535,b341118,a361,Beat It,Se\xc3\x1or Coconut,2003,Beat It,Fall Out Boy-John Mayer,2008,1.0
536,b177405,a361,Beat It,Fall Out Boy / John Mayer,2008,Beat It,Fall Out Boy-John Mayer,2008,1.0
537,b200387,a361,Beat It,Yellowman,1985,Beat It,Fall Out Boy-John Mayer,2008,1.0
538,b120558,a361,Beat It,Inactive Messiah,2006,Beat It,Fall Out Boy-John Mayer,2008,1.0
539,b42992,a361,Beat It,Varios / Michael NBossa,2008,Beat It,Fall Out Boy-John Mayer,2008,1.0
540,b145609,a364,Paper Doll,Valis,2002,Paper Doll,John Mayer,2013,1.0
