id,ltable_ID,rtable_ID,ltable_title,ltable_artist,ltable_year,rtable_title,rtable_artist,rtable_year
304,b824470,a777,Holding On,Scary Kids Scaring Kids,2007,Holding On,Steve Winwood,1988
305,b508078,a814,Burning Down The House,Tiga,0,Burning Down the House,Tom Jones-The Cardigans,1999
306,b43367,a814,Burning Down The House,Talking Heads,1983,Burning Down the House,Tom Jones-The Cardigans,1999
307,b210490,a814,Burning Down The House,Tiga,0,Burning Down the House,Tom Jones-The Cardigans,1999
308,b364469,a815,For What It's Worth,The Cardigans,2003,For What It's Worth,The Cardigans,2003
309,b567565,a845,The Big Heat,Stan Ridgway,1985,The Big Heat,Stan Ridgway,1985
310,b692074,a849,Nothing Compares 2 U,Shiny Toy Guns,2006,Nothing Compares 2 U,Sinéad O’Connor,1990
311,b783243,a850,The Emperor's New Clothes,Sin\xc3\xa9ad O'Connor,1990,The Emperor's New Clothes,Sinéad O’Connor,1990
312,b292507,a850,The Emperor's New Clothes,Sounds Like Violence,0,The Emperor's New Clothes,Sinéad O’Connor,1990
313,b264856,a851,Three Babies,Sin\xc3\xa9ad O'Connor,1990,Three Babies,Sinéad O’Connor,1990
314,b582554,a853,Silent Nights,Scott Matthew,0,Silent Night,Sinéad O’Connor,1991
315,b41885,a853,Silent Night,Shawn Colvin,1998,Silent Night,Sinéad O’Connor,1991
316,b25558,a853,Silent Night,Sue Keller,2002,Silent Night,Sinéad O’Connor,1991
317,b584299,a853,Silent Night,Spike Milligan,0,Silent Night,Sinéad O’Connor,1991
318,b109247,a853,Silent Night,Simon Wynberg,0,Silent Night,Sinéad O’Connor,1991
319,b527179,a853,Silent Night,Stacy Sullivan,0,Silent Night,Sinéad O’Connor,1991
320,b682895,a853,Silent Night,Stephen Varcoe/Choir of King's College_ Cambridge/Sir David Willcocks,0,Silent Night,Sinéad O’Connor,1991
321,b510938,a853,Silent Night,Sergio Franchi,1987,Silent Night,Sinéad O’Connor,1991
322,b479444,a853,Silent Night,Sergio Franchi,1987,Silent Night,Sinéad O’Connor,1991
323,b177037,a853,Silent Night,SWV,1997,Silent Night,Sinéad O’Connor,1991
324,b496641,a853,Silent Night,Sugarland,2009,Silent Night,Sinéad O’Connor,1991
325,b38900,a853,Silent Night,Sanctus Real,2008,Silent Night,Sinéad O’Connor,1991
326,b302180,a853,Silent Night,Sarah Brightman,2008,Silent Night,Sinéad O’Connor,1991
327,b622331,a853,Silent Night,Sufjan Stevens,2006,Silent Night,Sinéad O’Connor,1991
328,b271845,a857,Clocks - The Angel Of Mons,Steve Hackett,1979,Clocks - The Angel of Mons,Steve Hackett,1979
329,b762654,a866,Nothing\x19s Gonna Stop Us Now,Starship,0,Nothing's Gonna Stop Us Now,Starship,1987
330,b181110,a866,Nothing's Gonna Stop Me Now,Samantha Fox,1987,Nothing's Gonna Stop Us Now,Starship,1987
331,b648453,a866,Nothing's Gonna Stop Us Now,Same Difference,2008,Nothing's Gonna Stop Us Now,Starship,1987
332,b730797,a866,Nothing's Gonna Stop Me Now,Samantha Fox,1987,Nothing's Gonna Stop Us Now,Starship,1987
333,b723982,a866,Nothing's Gonna Stop Me Now,Samantha Fox,1987,Nothing's Gonna Stop Us Now,Starship,1987
334,b686792,a866,Nothing's Gonna Stop Us Now,Starship,1985,Nothing's Gonna Stop Us Now,Starship,1987
335,b659424,a866,Nothing's Gonna Stop Us Now,Starship,1985,Nothing's Gonna Stop Us Now,Starship,1987
336,b131567,a870,Sometimes It's A Bitch,Stevie Nicks,1991,Sometimes It's a Bitch,Stevie Nicks,—
337,b322953,a871,Whole Lotta Trouble,Stevie Nicks,1989,Whole Lotta Trouble,Stevie Nicks,—
338,b539080,a872,Addicted To Love,Simply The Best Sax: The Hits Of Tina Turner,0,Addicted to Love,Skylar Grey,2015
339,b678913,a873,Words,Sonya Kitchell,2006,Words,Skylar Grey,2015
340,b661052,a873,Words,Standstill,2001,Words,Skylar Grey,2015
341,b821990,a873,Words,Shawn Colvin,2006,Words,Skylar Grey,2015
342,b364415,a873,Words,Sherri\xc3\xa9 Austin,1997,Words,Skylar Grey,2015
343,b356943,a874,Moving Mountains,Sterling Void,0,Moving Mountains,Skylar Grey,2016
344,b258999,a904,Camouflage,Stan Ridgway,1985,Camouflage,Stan Ridgway,1986
345,b181697,a905,Walkin' Home Alone,Stan Ridgway,1985,Walkin’ Home Alone,Stan Ridgway,1986
346,b609413,a924,Don't Cry For Me Argentina,Sin\xc3\xa9ad O'Connor,1992,Don't Cry for Me Argentina,Sinéad O’Connor,1992
347,b312303,a925,You Made Me The Thief Of Your Heart,Sinead O'Connor,1994,You Made Me the Thief of Your Heart,Sinéad O’Connor,1994
348,b81305,a926,Fire On Babylon,Sin\xc3\xa9ad O'Connor,1994,Fire on Babylon,Sinéad O’Connor,1994
349,b207172,a947,Never Lose That Feeling,Swervedriver,1993,Never Lose That Feeling,Swervedriver,1993
350,b781120,a948,Duel,Sophie Ellis-Bextor,2007,Duel,Swervedriver,1993
351,b117996,a948,Duel,Swervedriver,1992,Duel,Swervedriver,1993
352,b31934,a982,Song For Whoever,The Beautiful South,1989,Song for Whoever,The Beautiful South,1989
353,b252006,a989,Rewind,Tim Easton,0,Rewind,The Alternate Routes,2012
354,b703149,a989,Rewind,The Violet Burning,2006,Rewind,The Alternate Routes,2012
355,b34799,a1003,Mansize Rooster,Supergrass,1995,Mansize Rooster,Supergrass,1995
356,b222517,a1004,Lose It,Spor,2005,Lose It,Supergrass,1995
357,b813078,a1004,Lose It,Supergrass,1995,Lose It,Supergrass,1995
358,b204186,a1005,Lenny,Supergrass,1995,Lenny,Supergrass,1995
359,b160562,a1005,Lenny,Stevie Ray Vaughan,2003,Lenny,Supergrass,1995
360,b584690,a1005,Lenny,Stevie Ray Vaughan And Double Trouble,2003,Lenny,Supergrass,1995
361,b577338,a1018,December,Steel Rain,0,December,Superchunk,1993
362,b283673,a1020,Haunted,Sense Field,2003,Haunted,Shane MacGowan-Sinéad O’Connor,1995
363,b204721,a1020,Haunted,Suggs,0,Haunted,Shane MacGowan-Sinéad O’Connor,1995
364,b58915,a1020,Haunted,Source Direct,1999,Haunted,Shane MacGowan-Sinéad O’Connor,1995
365,b44219,a1020,Haunted,Stream Of Passion,2005,Haunted,Shane MacGowan-Sinéad O’Connor,1995
366,b275912,a1020,Haunted,Stream of Passion feat. Ayreon,2005,Haunted,Shane MacGowan-Sinéad O’Connor,1995
367,b158154,a1020,Haunted,Shane MacGowan And The Popes,1995,Haunted,Shane MacGowan-Sinéad O’Connor,1995
368,b378955,a1053,Magic Bus,Simon Le Bon,0,Magic Bus,Swervedriver,1997
369,b7266,a1055,The Hitcher,Swervedriver,1993,The Hitcher,Swervedriver,2008
370,b667935,a1080,Everyday Now,Texas,1989,Everyday Now,Texas,1989
371,b671342,a1080,Everyday Now,Texas,1989,Everyday Now,Texas,1989
372,b554062,a1089,What I Got,Sublime,0,What I Got,Sublime,1996
373,b751396,a1091,Free Ride,The Concretes,2001,Free Ride,The Edgar Winter Group,1973
374,b523878,a1091,Free Ride,Tavares,1975,Free Ride,The Edgar Winter Group,1973
375,b707860,a1115,You Keep It All In,The Beautiful South,1989,You Keep It All In,The Beautiful South,1989
376,b630629,a1115,You Keep It All In,The Beautiful South,1989,You Keep It All In,The Beautiful South,1989
377,b425807,a1115,You Keep It All In,The Beautiful South,1989,You Keep It All In,The Beautiful South,1989
378,b561053,a1116,I'll Sail This Ship Alone,The Beautiful South,1989,I'll Sail This Ship Alone,The Beautiful South,1989
379,b469300,a1116,I'll Sail This Ship Alone,The Beautiful South,1989,I'll Sail This Ship Alone,The Beautiful South,1989
380,b469378,a1116,I'll Sail This Ship Alone,The Beautiful South,0,I'll Sail This Ship Alone,The Beautiful South,1989
381,b758341,a1117,A Little Time,The Beautiful South,1990,A Little Time,The Beautiful South,1990
382,b668570,a1119,Let Love Speak Up Itself,The Beautiful South,1990,Let Love Speak Up Itself,The Beautiful South,1991
383,b473144,a1144,Alright,Silence 4,2000,Alright,Supergrass,1995
384,b421275,a1144,Alright,Skindred,2007,Alright,Supergrass,1995
385,b562353,a1144,Alright,Shayna Steele,2009,Alright,Supergrass,1995
386,b490660,a1144,Alright,Somerville_ Jimmy,0,Alright,Supergrass,1995
387,b285125,a1144,Alright,Silence 4,2000,Alright,Supergrass,1995
388,b631318,a1144,Alright,Supergrass,1995,Alright,Supergrass,1995
389,b566048,a1144,Alright,Supergrass,1995,Alright,Supergrass,1995
390,b723124,a1145,Going Out,Stephen Mallinder,1992,Going Out,Supergrass,1996
391,b524533,a1147,Sun Hits The Sky,Supergrass,1997,Sun Hits the Sky,Supergrass,1997
392,b554279,a1155,Ribbon,Sons And Daughters,2008,Ribbon,Superchunk,1993
393,b631589,a1165,Tears From The Moon,Conjure One,2002,Tears From the Moon,Conjure One-Sinéad O’Connor,2002
394,b381066,a1165,Tears From The Moon,Conjure One,2002,Tears From the Moon,Conjure One-Sinéad O’Connor,2002
395,b272352,a1218,I Don't Want A Lover,Texas,1989,I Don't Want a Lover,Texas,1989
396,b309850,a1222,Alone With You,The Derailers,0,Alone With You,Texas,1992
397,b516182,a1223,What Evil Lurks,The Prodigy,1991,What Evil Lurks,The Prodigy,1991
398,b506467,a1223,What Evil Lurks,The Prodigy,1991,What Evil Lurks,The Prodigy,1991
399,b108997,a1261,Jumping Someone Else's Train,The Cure,1979,Jumping Someone Else’s Train,The Cure,1979
400,b625939,a1262,A Forest,The Cure,1980,A Forest,The Cure,1980
401,b501993,a1263,Primary,The Cure,1981,Primary,The Cure,1981
402,b515314,a1263,Primary,The Cure,1981,Primary,The Cure,1981
403,b791978,a1263,Primary,The Cure,1981,Primary,The Cure,1981
404,b91754,a1263,Primary,The Cure,1981,Primary,The Cure,1981
405,b456542,a1264,Charlotte Sometimes,The Cure,1981,Charlotte Sometimes,The Cure,1981
406,b44667,a1270,Old Red Eyes Is Back,The Beautiful South,1991,Old Red Eyes Is Back,The Beautiful South,1991
407,b213884,a1271,We Are Each Other,The Beautiful South,1992,We Are Each Other,The Beautiful South,1992
408,b538215,a1273,36D,The Beautiful South,1992,36D,The Beautiful South,1992
409,b542267,a1275,Everybody's Talkin",The Beautiful South,1994,Everybody's Talkin',The Beautiful South,1994
410,b165272,a1275,Everybody's Talkin",The Beautiful South,1994,Everybody's Talkin',The Beautiful South,1994
411,b473654,a1275,Everybody's Talkin",The Beautiful South,1994,Everybody's Talkin',The Beautiful South,1994
412,b94004,a1275,Everybody's Talkin",The Beautiful South,1994,Everybody's Talkin',The Beautiful South,1994
413,b50074,a1281,God Will Take Care Of You,The Sensational Nightingales,0,I Will Take Care Of You,The Bangles,2003
414,b726091,a1287,Gentlemen,Teddy Geiger,2006,Gentlemen,The Afghan Whigs,1993
415,b558515,a1287,Gentlemen,The Payoff,0,Gentlemen,The Afghan Whigs,1993
416,b37831,a1287,Gentlemen,The Afghan Whigs,1993,Gentlemen,The Afghan Whigs,1993
417,b758159,a1292,666,Toxic Holocaust,2003,66,The Afghan Whigs,1999
418,b479264,a1292,66,The Afghan Whigs,1998,66,The Afghan Whigs,1999
419,b498151,a1292,666,Thee Flanders,0,66,The Afghan Whigs,1999
420,b561712,a1297,Moving,Supergrass,1999,Moving,Supergrass,1999
421,b659369,a1297,Moving,Supergrass,1999,Moving,Supergrass,1999
422,b679859,a1297,Moving,Supergrass,1999,Moving,Supergrass,1999
423,b375478,a1298,Mary,Spectrum_ Captain Memphis,2008,Mary,Supergrass,1999
424,b340704,a1298,Mary,Scissor Sisters,2004,Mary,Supergrass,1999
425,b756304,a1298,Mary,Sarah McLachlan,1993,Mary,Supergrass,1999
426,b804602,a1298,Mary,Sarah McLachlan,1993,Mary,Supergrass,1999
427,b651055,a1298,Mary,Scissor Sisters,2004,Mary,Supergrass,1999
428,b383308,a1298,Mary,Sarah Masen,1999,Mary,Supergrass,1999
429,b783306,a1298,Mary,Sarah Slean,2004,Mary,Supergrass,1999
430,b59840,a1298,Mary,Scissor Sisters,2004,Mary,Supergrass,1999
431,b422918,a1298,Mary,Soulive,2007,Mary,Supergrass,1999
432,b467499,a1298,Mary,Soulive,2007,Mary,Supergrass,1999
433,b753842,a1299,Grace,Supergrass,2002,Grace,Supergrass,2002
434,b52530,a1299,Grace,Steve Wynn,1992,Grace,Supergrass,2002
435,b256521,a1301,Rush Hour Soul,Supergrass,2002,Rush Hour Soul,Supergrass,2003
436,b413736,a1353,Lost Weekend,The Book Of Lists,0,Lost Weekend,The Qemists-Mike Patton,2008
437,b745375,a1376,Tired Of Being Alone,Texas,1992,Tired of Being Alone,Texas,1992
438,b17644,a1378,You Owe It All To Me,Texas,1993,You Owe It All to Me,Texas,1993
439,b151821,a1396,So Lonely,The Police,1978,So Lonely,The Police,1978
440,b734121,a1396,So Lonely,The Police,1978,So Lonely,The Police,1978
441,b91801,a1396,So Lonely,The Police,1978,So Lonely,The Police,1978
442,b516489,a1396,So Lonely,The Police,1978,So Lonely,The Police,1978
443,b228686,a1396,So Lonely,The Police,1978,So Lonely,The Police,1978
444,b151203,a1396,So Lonely,The Police,1978,So Lonely,The Police,1978
445,b241320,a1396,So Lonely,The Police,1978,So Lonely,The Police,1978
446,b188344,a1396,So Lonely,The Everly Brothers,1994,So Lonely,The Police,1978
447,b507931,a1396,So Lonely,The Police,1978,So Lonely,The Police,1978
448,b36963,a1397,Can't Stand Losing You,The Police,1978,Can't Stand Losing You,The Police,1978
449,b381135,a1397,Can't Stand Losing You,The Police,1978,Can't Stand Losing You,The Police,1978
450,b677987,a1397,Can't Stand Losing You,The Police,1978,Can't Stand Losing You,The Police,1978
451,b809422,a1397,Can't Stand Losing You,The Police,1978,Can't Stand Losing You,The Police,1978
452,b189527,a1397,Can't Stand Losing You,The Police,1978,Can't Stand Losing You,The Police,1978
453,b174455,a1397,Can't Stand Losing You,The Police,1978,Can't Stand Losing You,The Police,1978
454,b258298,a1397,Can't Stand Losing You,The Police,1978,Can't Stand Losing You,The Police,1978
455,b648956,a1398,Roxanne,The Police,1978,Roxanne,The Police,1978
456,b651147,a1398,Roxanne,The Police,1978,Roxanne,The Police,1978
457,b681322,a1398,Roxanne,The Police,1978,Roxanne,The Police,1978
458,b69654,a1431,The Walk,The Honeydrips,2007,The Walk,The Cure,1983
459,b237989,a1431,The Walk,The Cure,1983,The Walk,The Cure,1983
460,b13179,a1431,The Walk,The Ponys,0,The Walk,The Cure,1983
461,b533739,a1431,The Walk,The Cure,1983,The Walk,The Cure,1983
462,b728491,a1431,The Walk,Ten Volt Shock,0,The Walk,The Cure,1983
463,b52227,a1432,The Lovecats,Tanya Donelly_ Dylan In The Movies,0,The Lovecats,The Cure,1983
464,b198625,a1433,Prettiest Eyes,The Beautiful South,1994,Prettiest Eyes,The Beautiful South,1994
465,b577482,a1434,One Last Love Song,The Beautiful South,1994,One Last Love Song,The Beautiful South,1994
466,b46379,a1435,Dream A Little Dream,The Beautiful South,1995,Dream a Little Dream,The Beautiful South,1995
467,b166075,a1437,Rotterdam,The Wedding Present,1991,Rotterdam,The Beautiful South,1996
468,b798457,a1440,St. Petersburg,Supergrass,2005,St. Petersburg,Supergrass,2005
469,b504060,a1443,Diamond Hoo Ha Man,Supergrass,2008,Diamond Hoo Ha Man,Supergrass,2008
470,b670366,a1444,Bad Blood,Simian Mobile Disco,2009,Bad Blood,Supergrass,2008
471,b449400,a1444,Bad Blood,Sonny Terry & Brownie McGhee,0,Bad Blood,Supergrass,2008
472,b577040,a1444,Bad Blood,SECRET SPHERE,2005,Bad Blood,Supergrass,2008
473,b427267,a1474,Day 7,The Notwist,1997,Day 7,The Notwist,1997
474,b370082,a1475,Chemicals,The Notwist,1998,Chemicals,The Notwist,1998
475,b362395,a1478,Pick Up The Phone,The School,2006,Pick Up the Phone,The Notwist,2002
476,b182515,a1479,Where In This World,The Notwist,2008,Where in This World,The Notwist,2008
477,b500877,a1486,Renegade,Treponem Pal,1997,Renegade,The Qemists-Maxsta,2010
478,b561017,a1486,Renegade,Ted Nugent And The Amboy Dukes,0,Renegade,The Qemists-Maxsta,2010
479,b372020,a1487,Take It Back,The Derailers,0,Take It Back,The Qemists-Enter Shikari,2011
480,b209795,a1487,Take It Back,The Regiment,0,Take It Back,The Qemists-Enter Shikari,2011
481,b365666,a1488,Joy,Timbaland & Magoo / Ginuwine / Playa,0,Joy,The Lightning Seeds,1989
482,b451604,a1488,Joy,The Sundays,1990,Joy,The Lightning Seeds,1989
483,b757187,a1488,Joy,Tony Lionni,0,Joy,The Lightning Seeds,1989
484,b62870,a1488,Joy,Tree63,1997,Joy,The Lightning Seeds,1989
485,b134552,a1488,Joy,Tony Lionni,0,Joy,The Lightning Seeds,1989
486,b20381,a1488,Joy,Talib Kweli / Mos Def,2002,Joy,The Lightning Seeds,1989
487,b182388,a1488,Joy,Tree63,1997,Joy,The Lightning Seeds,1989
488,b384302,a1488,Joy,Terry Oldfield,0,Joy,The Lightning Seeds,1989
489,b810716,a1518,Lighthouse,The Presence,0,Lighthouse,The Waifs,2003
490,b538082,a1528,Say What You Want,Texas,1997,Say What You Want,Texas,1997
491,b301834,a1528,Say What You Want,The Lost,0,Say What You Want,Texas,1997
492,b150426,a1529,Put Your Arms Around Me,Texas,1997,Put Your Arms Around Me,Texas,1997
493,b25980,a1530,Black Eyed Boy,Texas,1997,Black Eyed Boy,Texas,1997
494,b247968,a1530,Black Eyed Boy,Texas,1997,Black Eyed Boy,Texas,1997
495,b314680,a1531,Halo,The Pussycat Dolls,2008,Halo,Texas,1997
496,b173201,a1531,Halo,The Awakening,0,Halo,Texas,1997
497,b602312,a1531,Halo,The Mad Scene,0,Halo,Texas,1997
498,b823905,a1531,Halo,Timo R\xc3\xa4is\xc3\xa4nen,2005,Halo,Texas,1997
499,b249314,a1531,Halo,Tinchy Stryder,2009,Halo,Texas,1997
500,b759353,a1534,One Love,Tata Young,2008,One Love,The Prodigy,1993
501,b358197,a1534,One Love,The Stone Roses,1990,One Love,The Prodigy,1993
502,b817196,a1534,One Love,The Stone Roses,1990,One Love,The Prodigy,1993
503,b581132,a1534,One Love,Tony Marino,0,One Love,The Prodigy,1993
504,b574566,a1535,No Good (Start The Dance),The Prodigy,1994,No Good (Start the Dance),The Prodigy,1994
505,b643655,a1537,Poison,The Prodigy,1994,Poison,The Prodigy,1995
506,b321604,a1537,Poison,Tenor Fly,0,Poison,The Prodigy,1995
507,b254590,a1537,Poison,The Orphans,0,Poison,The Prodigy,1995
508,b313367,a1537,Poison,The Melvins,1997,Poison,The Prodigy,1995
509,b753177,a1537,Poison,Tankard,1985,Poison,The Prodigy,1995
510,b344257,a1541,The Bed's Too Big Without You,The Police,1979,The Bed's Too Big Without You,The Police,1980
511,b372198,a1541,The Bed's Too Big Without You,The Police,1979,The Bed's Too Big Without You,The Police,1980
512,b8669,a1542,Don't Stand So Close To Me,The Police,1980,Don't Stand So Close to Me,The Police,1980
513,b453551,a1542,Don't Stand So Close To Me,The Police,1980,Don't Stand So Close to Me,The Police,1980
514,b658346,a1542,Don't Stand So Close To Me,The Police,1980,Don't Stand So Close to Me,The Police,1980
515,b633632,a1542,Don't Stand So Close To Me,The Police,1980,Don't Stand So Close to Me,The Police,1980
516,b648433,a1544,Every Little Thing She Does Is Magic,The Police,1981,Every Little Thing She Does Is Magic,The Police,1981
517,b712118,a1544,Every Little Thing She Does Is Magic,The Police,1981,Every Little Thing She Does Is Magic,The Police,1981
518,b749762,a1545,Invisible Sun,The Police,1981,Invisible Sun,The Police,1981
519,b762161,a1545,Invisible Sun,The Police,1981,Invisible Sun,The Police,1981
520,b640660,a1545,Invisible Sun,The Police,1981,Invisible Sun,The Police,1981
521,b179232,a1555,Lament,Tommy Flanagan_ George Mraz_ Kenny Washington,1976,Lament,The Cure,1983
522,b797352,a1556,The Caterpillar,The Cure,1984,The Caterpillar,The Cure,1984
523,b414427,a1558,In Between the Days,The Coral Sea,2005,In Between Days,The Cure,1985
524,b366545,a1558,In Between Days,The Cure,1985,In Between Days,The Cure,1985
525,b573661,a1560,Don't Marry Her,The Beautiful South,1996,Don't Marry Her,The Beautiful South,1996
526,b524747,a1560,Don't Marry Her,The Beautiful South,1996,Don't Marry Her,The Beautiful South,1996
527,b397894,a1563,Perfect 10,The Beautiful South,1998,Perfect 10,The Beautiful South,1998
528,b819587,a1564,Dumb,The Beautiful South,1998,Dumb,The Beautiful South,1998
529,b692077,a1588,A Pillar of Salt,The Thermals,2006,A Pillar of Salt,The Thermals,2007
530,b638482,a1589,Now We Can See,The Thermals,2009,Now We Can See,The Thermals,2009
531,b794783,a1598,The Modern Age,The Strokes,2001,The Modern Age,The Strokes,2001
532,b541056,a1598,The Modern Age,The Strokes,2001,The Modern Age,The Strokes,2001
533,b19287,a1605,Boneless,The Notwist,2008,Boneless,The Notwist,2008
534,b568415,a1605,Boneless,The Notwist,2008,Boneless,The Notwist,2008
535,b593184,a1606,Come In,The Notwist,2008,Come In,The Notwist,2009
536,b134139,a1606,Come In,The Notwist,2008,Come In,The Notwist,2009
537,b433377,a1622,Pure,Triple Fast Action,0,Pure,The Lightning Seeds,1989
538,b825327,a1622,Pure,Tsujiko Noriko,2008,Pure,The Lightning Seeds,1989
539,b798219,a1622,Pure,The Gift,2006,Pure,The Lightning Seeds,1989
540,b338958,a1622,Pure,The Butterfly Effect,0,Pure,The Lightning Seeds,1989
541,b251392,a1622,Pure,The Gift,2006,Pure,The Lightning Seeds,1989
542,b365406,a1623,All I Want,The Letter Black,2010,All I Want,The Lightning Seeds,1990
543,b146922,a1623,All I Want,Ten City,1994,All I Want,The Lightning Seeds,1990
544,b678970,a1623,All I Want,The Freelance Hellraiser,2006,All I Want,The Lightning Seeds,1990
