id,ltable_ID,rtable_ID,ltable_title,ltable_artist,ltable_year,rtable_title,rtable_artist,rtable_year
303,b234533,a427,Good Thing,Thorbj\xc3\xb8rn Risager,0,The Good Thing,Talking Heads,1978
304,b588234,a427,Good Thing,The Woodentops,1986,The Good Thing,Talking Heads,1978
305,b795920,a430,Once In A Lifetime,Tommy Ridgley,0,Once in a Lifetime,Talking Heads,1980
306,b614960,a430,Once in a Lifetime,The Jet Set,0,Once in a Lifetime,Talking Heads,1980
307,b280238,a434,Silver Rocket,Sonic Youth,1988,Silver Rocket,Sonic Youth,1988
308,b526254,a435,Kool Thing,Sonic Youth,1990,Kool Thing,Sonic Youth,1990
309,b581247,a435,Kool Thing,Sonic Youth,1990,Kool Thing,Sonic Youth,1990
310,b208819,a436,Disappear,Selena Gomez,2009,Disappearer,Sonic Youth,1990
311,b715739,a436,Disappear,Sean Ensign,0,Disappearer,Sonic Youth,1990
312,b128972,a436,Disappearing,Screaming Trees,0,Disappearer,Sonic Youth,1990
313,b772135,a439,Electricity,STRAIGHTENER,0,Electricity,Something for Kate,1999
314,b757124,a439,Electric City,Sainkho Namtchylak,2004,Electricity,Something for Kate,1999
315,b481084,a439,Electricity Hit Me,Sparky Lightbourne,0,Electricity,Something for Kate,1999
316,b55853,a439,Electricity,Spiritualized,1997,Electricity,Something for Kate,1999
317,b626610,a439,Electricity,Spiritualized,1997,Electricity,Something for Kate,1999
318,b507188,a439,Electricity,Spiritualized,1997,Electricity,Something for Kate,1999
319,b342220,a440,Hallways,Slow To Surface,0,Hallways,Something for Kate,1999
320,b564164,a441,Whatever You Want,Swifty McVay / Mr. Porter,0,Whatever You Want,Something for Kate,1999
321,b461399,a442,The American Astronaut,Stefano Senni Saul Bass,0,The Astronaut,Something for Kate,2000
322,b432786,a442,Astronaut,Shy Child,2007,The Astronaut,Something for Kate,2000
323,b409553,a442,Astronaut,Spinvis,2002,The Astronaut,Something for Kate,2000
324,b216125,a442,The Astronaut,Something Corporate,2002,The Astronaut,Something for Kate,2000
325,b220642,a450,Funny Break (One Is Enough) Plump DJ's Mix,Orbital,0,Funny Break (One Is Enough),Orbital,2001
326,b457395,a450,Funny Break (One Is Enough) Weekend Ravers Mix,Orbital,0,Funny Break (One Is Enough),Orbital,2001
327,b509329,a451,Illuminate,Orbital,2001,Illuminate,Orbital,2001
328,b471100,a451,Illuminate,Orbital,2001,Illuminate,Orbital,2001
329,b818743,a452,One Perfect Sunrise [Radio],Orbital,0,One Perfect Sunrise,Orbital,2004
330,b232777,a455,Wildfire,John Huijbers,0,Wildfire,John Mayer,2013
331,b528034,a455,Wild Fire,Josie Kreuzer,0,Wildfire,John Mayer,2013
332,b10575,a470,Dirty water,The Inmates,1979,Dirty Water,The Blackeyed Susans,1994
333,b83982,a470,Dirty Water,The Bloody Hollies,0,Dirty Water,The Blackeyed Susans,1994
334,b369949,a472,Footloose,Kenny Loggins,1984,Footloose,Kenny Loggins,1984
335,b758586,a472,Footloose,Kenny Loggins,1984,Footloose,Kenny Loggins,1984
336,b294733,a472,Footloose,Kenny Loggins,1984,Footloose,Kenny Loggins,1984
337,b168290,a479,Comin' Home,Delaney Bonnie & Friends,2001,Coming Home,Diddy - Dirty Money-Skylar Grey,2010
338,b338405,a479,I'm Coming Home,Dennis Brown,2003,Coming Home,Diddy - Dirty Money-Skylar Grey,2010
339,b43752,a479,Coming Back Home,Downhere,2008,Coming Home,Diddy - Dirty Money-Skylar Grey,2010
340,b404847,a479,Coming Home,Dominoe,1990,Coming Home,Diddy - Dirty Money-Skylar Grey,2010
341,b241340,a479,Comin' Home,Delaney & Bonnie And Friends,2001,Coming Home,Diddy - Dirty Money-Skylar Grey,2010
342,b177581,a479,Coming Home (1998),Douglas Spotted Eagle,1998,Coming Home,Diddy - Dirty Money-Skylar Grey,2010
343,b816696,a479,Come Home,Dismemberment Plan,2001,Coming Home,Diddy - Dirty Money-Skylar Grey,2010
344,b147356,a479,Comin' Home,Delaney & Bonnie And Friends,2001,Coming Home,Diddy - Dirty Money-Skylar Grey,2010
345,b538577,a479,Coming Home,Dubnoodles,2008,Coming Home,Diddy - Dirty Money-Skylar Grey,2010
346,b657133,a487,Dark Star,Solar System,0,A Dark Star,Skold,2009
347,b156321,a487,A Dark Star,SKOLD,2009,A Dark Star,Skold,2009
348,b661185,a488,Bullets Ricochet,SKOLD,2009,Bullets Ricochet,Skold,2009
349,b180903,a492,Interlude D,Moonstarr,2002,Interlude,Morrissey,1994
350,b630507,a492,Interlude,Moka Only,0,Interlude,Morrissey,1994
351,b378316,a492,Intro Interlude,Martine Girault,1997,Interlude,Morrissey,1994
352,b18158,a492,Interlude A,Mossa,0,Interlude,Morrissey,1994
353,b707271,a492,Interlude Tez,Missill,2008,Interlude,Morrissey,1994
354,b150868,a492,Interlude 1,Mistah F.A.B.,0,Interlude,Morrissey,1994
355,b429587,a492,Interlude B,Mossa,0,Interlude,Morrissey,1994
356,b183830,a492,Interlude,MFSB,0,Interlude,Morrissey,1994
357,b446162,a492,Interlude,Memphis Bleek,2005,Interlude,Morrissey,1994
358,b692273,a492,Interlude A,Moonstarr,2002,Interlude,Morrissey,1994
359,b348527,a492,Noyd Interlude,Mobb Deep,1999,Interlude,Morrissey,1994
360,b202765,a492,Interlude,Ms. Jade,2002,Interlude,Morrissey,1994
361,b367680,a492,Interlude,Marshmallow Coast,1999,Interlude,Morrissey,1994
362,b72814,a492,Interlude,Mr. David,0,Interlude,Morrissey,1994
363,b204713,a492,Interlude 1,Mint Royale,1999,Interlude,Morrissey,1994
364,b663578,a492,Interlude 2,Mint Royale,1999,Interlude,Morrissey,1994
365,b565497,a492,Interlude,Morrissey And Siouxsie,1997,Interlude,Morrissey,1994
366,b746755,a492,Interlude,Mandrill,1973,Interlude,Morrissey,1994
367,b26418,a492,Interlude 2,Mistah F.A.B.,0,Interlude,Morrissey,1994
368,b10491,a492,Raw Interlude,Mad Flava,1994,Interlude,Morrissey,1994
369,b732216,a492,Interlude,Mud Flow,0,Interlude,Morrissey,1994
370,b699875,a492,Interlude III,Moka Only,2003,Interlude,Morrissey,1994
371,b821427,a492,Interlude,Muse,0,Interlude,Morrissey,1994
372,b553867,a492,Interlude,Mica Paris,1998,Interlude,Morrissey,1994
373,b439552,a492,Interludio,Marquee Moon,0,Interlude,Morrissey,1994
374,b554461,a492,Interlude B,Moonstarr,2002,Interlude,Morrissey,1994
375,b555012,a492,Interlude,Minus 8,1997,Interlude,Morrissey,1994
376,b768122,a492,Interlude,Musiq,2003,Interlude,Morrissey,1994
377,b605515,a492,Interlude,Miguel Migs*,1999,Interlude,Morrissey,1994
378,b130772,a492,Interlude,Megadrums,0,Interlude,Morrissey,1994
379,b421391,a523,One Kiss Led To Another,The Coasters,1956,One Kiss Led to Another / Brazil,The Coasters,1956
380,b279919,a537,Sick & Tired,The Cardigans,1994,Sick & Tired,The Cardigans,1994
381,b782532,a537,Sick & Tired,The Cardigans,1994,Sick & Tired,The Cardigans,1994
382,b815870,a537,Sick n Tired,The Rumble,0,Sick & Tired,The Cardigans,1994
383,b132569,a538,Carnival,The Violets,0,Carnival,The Cardigans,1995
384,b106054,a538,Carnival Wig,Throwing Muses,1992,Carnival,The Cardigans,1995
385,b648160,a538,Carnival,Thomas P.Heckmann,0,Carnival,The Cardigans,1995
386,b206171,a538,Carnival Girl,Texas / Kardinal Offishall,2003,Carnival,The Cardigans,1995
387,b26793,a538,Carnival,The Cardigans,1995,Carnival,The Cardigans,1995
388,b715330,a538,Carnival,The Ejected,1983,Carnival,The Cardigans,1995
389,b699305,a538,Carnival,The Les Humphries Singers,1991,Carnival,The Cardigans,1995
390,b86713,a540,Yours To Keep,Teddybears Sthlm,2000,Yours to Keep,Teddybears-Neneh Cherry,2006
391,b460372,a541,Cardiac Arrest,The Killermeters,1997,Cardiac Arrest,Teddybears-Robyn,2011
392,b753961,a542,Zero Gravity,The Transmissionary Six,2008,Zero Gravity,Teddybears,2011
393,b288874,a543,All I Really  Want To Do,The Byrds,0,All I Really Want to Do,The Byrds,1965
394,b617346,a543,All I Really Want To Do,The Byrds,1965,All I Really Want to Do,The Byrds,1965
395,b50921,a544,Mr. Tambourine Man,The Major,0,Mr. Tambourine Man,The Byrds,1965
396,b74202,a544,Mr. Tambourine Man,The Barbarians,0,Mr. Tambourine Man,The Byrds,1965
397,b291869,a544,Mr Tambourine Man,The Byrds,1979,Mr. Tambourine Man,The Byrds,1965
398,b403031,a545,Old John Robertson,The Byrds,1967,Lady Friend / Old John Robertson,The Byrds,1967
399,b664184,a546,So You  Want To Be A Rock 'N' Roll Star,The Byrds,0,So You Want to Be a Rock'n'Roll Star,The Byrds,1967
400,b558978,a546,So You Want To Be A Rock 'N' Roll Star,The Byrds,1967,So You Want to Be a Rock'n'Roll Star,The Byrds,1967
401,b809528,a546,So You Want To Be A Rock 'N' Roll Star,The Byrds,1967,So You Want to Be a Rock'n'Roll Star,The Byrds,1967
402,b43367,a562,Burning Down The House,Talking Heads,1983,Burning Down the House,Talking Heads,1983
403,b210490,a562,Burning Down The House,Tiga,0,Burning Down the House,Talking Heads,1983
404,b508078,a562,Burning Down The House,Tiga,0,Burning Down the House,Talking Heads,1983
405,b447273,a565,And She Was,Talking Heads,1985,And She Was,Talking Heads,1985
406,b317711,a566,Road To Nowhere,The Subways,2005,Road to Nowhere,Talking Heads,1985
407,b39429,a566,Road To Nowhere,The Thousand Dollar Playboys,0,Road to Nowhere,Talking Heads,1985
408,b354268,a566,Road To Nowhere,The Flying Pickets,1994,Road to Nowhere,Talking Heads,1985
409,b141890,a567,The Lady Don't Mind (Extended Mix),Talking Heads,1985,The Lady Don't Mind,Talking Heads,1985
410,b783871,a568,Youth Against Fascism,Sonic Youth,1992,Youth Against Fascism,Sonic Youth,1992
411,b377925,a569,Sugar Cane,Scott Joplin,1987,Sugar Kane,Sonic Youth,1993
412,b335248,a569,Sugar Kane,Sonic Youth,1992,Sugar Kane,Sonic Youth,1993
413,b181,a572,Monster,Steppenwolf,1971,Monsters,Something for Kate,2001
414,b637044,a572,Monster,Strung Out,1996,Monsters,Something for Kate,2001
415,b547426,a572,Monster,Steppenwolf,1971,Monsters,Something for Kate,2001
416,b779749,a572,Monster,SSS,2007,Monsters,Something for Kate,2001
417,b173830,a572,Monster,Scapegoat,0,Monsters,Something for Kate,2001
418,b796754,a572,Monster,Standstill,1998,Monsters,Something for Kate,2001
419,b404298,a572,Monsters,Switchblade Symphony,1999,Monsters,Something for Kate,2001
420,b390490,a572,Monsters,Scared Of Chaka,1999,Monsters,Something for Kate,2001
421,b620296,a572,Monsters Demons,Skye,0,Monsters,Something for Kate,2001
422,b724414,a575,Do Something,Skull Duggrey,0,Say Something,Something for Kate,2002
423,b407612,a575,Something,Seventh Day Slumber,2001,Say Something,Something for Kate,2002
424,b647823,a575,Something,Sick,0,Say Something,Something for Kate,2002
425,b805790,a583,Never,Out Of Order,0,Never,Orbital,2011
426,b304941,a583,Never,Overseer,2003,Never,Orbital,2011
427,b541011,a600,Heroin & Cocaine,Tiger Lillies,0,Heroine,The Edge-Sinéad O’Connor,1986
428,b579331,a600,Heroin,The Velvet Underground / Nico,0,Heroine,The Edge-Sinéad O’Connor,1986
429,b732744,a600,Heroin,The Velvet Underground / Lou Reed,1967,Heroine,The Edge-Sinéad O’Connor,1986
430,b323430,a600,Heroin,The Velvet Underground / Nico,0,Heroine,The Edge-Sinéad O’Connor,1986
431,b62141,a600,Heroin,The Velvet Underground,1967,Heroine,The Edge-Sinéad O’Connor,1986
432,b391055,a600,Hero And Heroine,The Strawbs,1974,Heroine,The Edge-Sinéad O’Connor,1986
433,b407745,a600,Heroin,The Velvet Underground / Nico,1967,Heroine,The Edge-Sinéad O’Connor,1986
434,b801116,a600,Heroin,The Velvet Underground / Lou Reed,1967,Heroine,The Edge-Sinéad O’Connor,1986
435,b262593,a602,The Sound Of Silence,Simon & Garfunkel,1964,The Sound of Silence,Simon & Garfunkel,1965
436,b6428,a602,The Sound Of Silence,Sharleen Spiteri,2010,The Sound of Silence,Simon & Garfunkel,1965
437,b159779,a602,The Sounds Of Silence,Simon & Garfunkel,0,The Sound of Silence,Simon & Garfunkel,1965
438,b686436,a602,The Sound Of Silence,Simon & Garfunkel,1964,The Sound of Silence,Simon & Garfunkel,1965
439,b360902,a602,The Sounds Of Silence,Simon & Garfunkel,0,The Sound of Silence,Simon & Garfunkel,1965
440,b606621,a602,The Sound Of Silence,Simon & Garfunkel,1964,The Sound of Silence,Simon & Garfunkel,1965
441,b756763,a608,Let's Move,The Foreign Exchange,2004,Let's Live,The Blackeyed Susans,1995
442,b170543,a608,Let Us Live,The Game / Chrisette Michele,0,Let's Live,The Blackeyed Susans,1995
443,b370615,a608,Let's Live It Up,The Brian Setzer Orchestra,1998,Let's Live,The Blackeyed Susans,1995
444,b186065,a608,Let's Move,The Rattlers,0,Let's Live,The Blackeyed Susans,1995
445,b483415,a608,Let's Leave,The Battle Royale,2008,Let's Live,The Blackeyed Susans,1995
446,b159319,a608,Let's Move,The Inmates,0,Let's Live,The Blackeyed Susans,1995
447,b786477,a608,Let Us Live,The Game / Chrisette Michele,0,Let's Live,The Blackeyed Susans,1995
448,b803504,a614,Dange Zone,K-Rino,0,Danger Zone,Kenny Loggins,1986
449,b62963,a614,Danger Zone,Kenny Loggins,1986,Danger Zone,Kenny Loggins,1986
450,b392905,a614,Danger Zone,Kenny Loggins,1986,Danger Zone,Kenny Loggins,1986
451,b366177,a629,Stand Back Up,Sugarland,2004,Stand Back,Stevie Nicks,1983
452,b187627,a629,Stand Back,Stevie Nicks,1983,Stand Back,Stevie Nicks,1983
453,b599794,a632,Valerie,Steve Winwood,1982,Valerie,Steve Winwood,1987
454,b626155,a633,Can't Go Back,Silent Knight,0,Can't Look Back,Steve Lukather,2010
455,b172181,a633,Don't Look Back,Sharleen Spiteri,2008,Can't Look Back,Steve Lukather,2010
456,b111801,a633,Dont Look Back,Stray,0,Can't Look Back,Steve Lukather,2010
457,b610673,a633,Don't Look Back,Squad Five-0,2000,Can't Look Back,Steve Lukather,2010
458,b480632,a633,Dont Look Back,Stray,0,Can't Look Back,Steve Lukather,2010
459,b60642,a633,Don't Look Back,She & Him,2010,Can't Look Back,Steve Lukather,2010
460,b554382,a641,Life Without You,Submersed,2007,Dance Without You,Skylar Grey,2011
461,b14076,a641,Without You,Shawn McDonald,2005,Dance Without You,Skylar Grey,2011
462,b345831,a641,Life Without You,Stevie Ray Vaughan And Double Trouble,1994,Dance Without You,Skylar Grey,2011
463,b810460,a641,Without You,Sisqo / Dru Hill,2001,Dance Without You,Skylar Grey,2011
464,b190007,a641,Be Without You,Streetwize,2008,Dance Without You,Skylar Grey,2011
465,b685777,a641,Without You,Seabound,2004,Dance Without You,Skylar Grey,2011
466,b559905,a641,Without You,Stanley Huang,0,Dance Without You,Skylar Grey,2011
467,b508999,a641,Without You,Steve Cropper & Felix Cavaliere,0,Dance Without You,Skylar Grey,2011
468,b454886,a641,Without You,Stu Allan feat. Vicky Fee,0,Dance Without You,Skylar Grey,2011
469,b587391,a641,Life Without You,Stevie Ray Vaughan,1994,Dance Without You,Skylar Grey,2011
470,b457140,a641,Without You,Sean Ensign,0,Dance Without You,Skylar Grey,2011
471,b191192,a642,Invisible,Sick ft. Nathalia,0,Invisible,Skylar Grey,2011
472,b656072,a642,Invisible,Switchblade Symphony,1999,Invisible,Skylar Grey,2011
473,b247670,a642,Invisible,Strangefolk,0,Invisible,Skylar Grey,2011
474,b12230,a642,Invisible People,Synsun,0,Invisible,Skylar Grey,2011
475,b36917,a642,Invisible Man,Smut Peddlers,0,Invisible,Skylar Grey,2011
476,b651619,a642,Invisible Place,Sunrise,0,Invisible,Skylar Grey,2011
477,b136488,a642,Invisible Man,Suggs,0,Invisible,Skylar Grey,2011
478,b219559,a642,Invisible People,Steve Wilson,0,Invisible,Skylar Grey,2011
479,b647017,a642,Invisible,Switchblade Symphony,1999,Invisible,Skylar Grey,2011
480,b343955,a642,Invisible,Shystie,0,Invisible,Skylar Grey,2011
481,b330507,a648,I Will Not Forget You,Sarah McLachlan,1991,I Will Not Forget,Skold,2009
482,b692752,a648,I Will Not Forget,SKOLD,2009,I Will Not Forget,Skold,2009
483,b584432,a648,I Will Not Fall,SLAPBAK,0,I Will Not Forget,Skold,2009
484,b691424,a662,Colours (Radio Edit),Hot Chip,2006,Colors (Radio Edit),Headhunterz-t.A.T.u.,2013
485,b484307,a674,Zing Went the Strings of My Heart,The Coasters,0,Yakety Yak / Zing! Went the Strings of My Heart,The Coasters,1958
486,b475748,a684,Lovefool,The Cardigans,1996,Lovefool,The Cardigans,1996
487,b692418,a684,Love Fool,Terri Walker,2003,Lovefool,The Cardigans,1996
488,b429649,a684,Lovefool,The Cardigans,1996,Lovefool,The Cardigans,1996
489,b795657,a684,Lovefool,The Cardigans,1996,Lovefool,The Cardigans,1996
490,b648408,a684,Lovefool,The Cardigans,1996,Lovefool,The Cardigans,1996
491,b753442,a684,Lovefool,The Cardigans,1996,Lovefool,The Cardigans,1996
492,b557067,a684,Lovefool,The Cardigans,1996,Lovefool,The Cardigans,1996
493,b599968,a685,Been It,The Cardigans,1996,Been It,The Cardigans,1996
494,b406803,a685,Been It,The Cardigans,1996,Been It,The Cardigans,1996
495,b213117,a686,Your New Cuckoo,The Cardigans,1996,Your New Cuckoo,The Cardigans,1997
496,b204355,a686,Your New Cuckoo,The Cardigans,1996,Your New Cuckoo,The Cardigans,1997
497,b827022,a687,My Favourite Game,The Cardigans,1998,My Favourite Game,The Cardigans,1998
498,b802538,a687,My Favourite Girl,The Hit Parade,1988,My Favourite Game,The Cardigans,1998
499,b256327,a687,My Favourite Game,The Cardigans,1998,My Favourite Game,The Cardigans,1998
500,b455269,a687,My Favourite Game,The Cardigans,1998,My Favourite Game,The Cardigans,1998
501,b560556,a688,Erase / Rewind,The Cardigans,2005,Erase/Rewind,The Cardigans,1998
502,b214185,a688,Erase / Rewind,The Cardigans,2005,Erase/Rewind,The Cardigans,1998
503,b464747,a688,Erase / Rewind,The Cardigans,2005,Erase/Rewind,The Cardigans,1998
504,b1246,a688,Erase / Rewind,The Cardigans,2005,Erase/Rewind,The Cardigans,1998
505,b368256,a688,Erase / Rewind,The Cardigans,2005,Erase/Rewind,The Cardigans,1998
506,b262781,a689,Hanging Around,The Cardigans,1998,Hanging Around,The Cardigans,1999
507,b34143,a689,Hanging Around,The Cardigans,1998,Hanging Around,The Cardigans,1999
508,b727590,a689,Tired Of Hanging Around,The Zutons,2006,Hanging Around,The Cardigans,1999
509,b369020,a689,Hanging Around,Toni Basil,1981,Hanging Around,The Cardigans,1999
510,b249570,a689,Hopping Around,The Gallows,0,Hanging Around,The Cardigans,1999
511,b57686,a689,Hanging Around,The Cardigans,1998,Hanging Around,The Cardigans,1999
512,b156826,a689,Hanging Around,The Spencer Davis Group,0,Hanging Around,The Cardigans,1999
513,b49780,a700,Radio Heart,The Futureheads,2008,Radio Head,Talking Heads,1986
514,b100011,a701,Wild Life,The Bacon Brothers,0,Wild Wild Life,Talking Heads,1986
515,b435502,a706,The Diamond Sea,Sonic Youth,1995,The Diamond Sea,Sonic Youth,1995
516,b71924,a707,Little Girl,Sibongile Khumalo,2006,Little Trouble Girl,Sonic Youth,1996
517,b400946,a707,Little Girl,Savoy Brown Blues Band,1967,Little Trouble Girl,Sonic Youth,1996
518,b126295,a707,Little Girl,Speckled Red,0,Little Trouble Girl,Sonic Youth,1996
519,b792605,a708,Sunday,Serpentine,0,Sunday,Sonic Youth,1998
520,b218962,a708,Sunday,Sia,2004,Sunday,Sonic Youth,1998
521,b339505,a708,Sunny Sunday,Sly & Robbie + Dean Fraser,0,Sunday,Sonic Youth,1998
522,b261477,a708,Sunday,Stakka Bo,2001,Sunday,Sonic Youth,1998
523,b71378,a711,Oh Kamikaze,Something For Kate,2006,Oh Kamikaze,Something for Kate,2006
524,b197120,a712,California Blues,Sonny Terry / Brownie McGhee,0,California,Something for Kate,2007
525,b19941,a712,California,Stereotypical Working Class,2009,California,Something for Kate,2007
526,b546309,a712,California Soup,Sebastian Davidson,0,California,Something for Kate,2007
527,b747713,a712,California,Stroke 9,2001,California,Something for Kate,2007
528,b84414,a712,California Love,Streetwize,0,California,Something for Kate,2007
529,b307743,a712,California Soup,Sebastian Davidson,0,California,Something for Kate,2007
530,b751334,a712,California Soul,Smokey Robinson & The Miracles,1969,California,Something for Kate,2007
531,b310000,a712,California,Stan Rogers,1981,California,Something for Kate,2007
532,b211941,a712,California Rain,Silvertide,2004,California,Something for Kate,2007
533,b441540,a712,California Rain,Silvertide,2004,California,Something for Kate,2007
534,b150026,a713,The Futurist,Something For Kate,2007,The Futurist,Something for Kate,2007
535,b220144,a713,The Futurist,Something For Kate,2007,The Futurist,Something for Kate,2007
536,b762940,a731,Mandinka,Sin\xc3\xa9ad O'Connor,1987,Mandinka,Sinéad O’Connor,1987
537,b150762,a732,I Want Your (Hands On Me),Sin\xc3\xa9ad O'Connor,1987,I Want Your (Hands on Me),Sinéad O’Connor-MC Lyte,1988
538,b661495,a735,How Can I?,Steve Hackett,1978,How Can I?,Steve Hackett,1978
539,b649521,a735,How Can I,Seven,0,How Can I?,Steve Hackett,1978
540,b788122,a741,Fakin' It,Simon & Garfunkel,1968,Fakin' It,Simon & Garfunkel,1967
